MathRes-MX,ReadingRes-MX,ScienceRes-MX,MathRes-JP,ReadingRes-JP,ScienceRes-JP,MathRes-UK,ReadingRes-UK,ScienceRes-UK
390.4892,441.7992,430.4737,514.2623,558.5628,517.2883,580.6278,590.0969,595.8038
466.7472,361.8194,443.4353,414.091,444.1791,497.7993,640.9955,614.8794,605.8747
573.7732,624.6494,581.257,579.8489,699.1175,699.0302,504.99300000000005,589.5409,614.5468
406.2237,367.2726,470.6639,444.2359,395.7292,426.5573,481.7807,491.2848,535.9381
415.6489,465.7874,426.464,510.2898,560.3897,540.6005,455.14099999999996,437.8277,502.6483
507.7193,491.5741,494.9086,413.2341,435.6785,455.7441,400.6154,449.1863,487.4487
571.1248,549.0311,529.4107,480.1449,553.0833,600.4662,694.2748,590.4539,702.8534
452.181,341.6103,411.9172,429.2803,403.6007,429.6345,455.14099999999996,405.2046,444.5543
399.9922,483.8977,418.1649,459.4251,513.2871,499.9441,479.7554,503.676,424.0395
378.1041,323.9675,352.5177,528.2832,573.6547,578.646,616.4589,576.5937,630.3059
418.6867,393.7368,387.3928,437.2254,548.7528,522.8833,525.479,556.1005,552.8161
415.4931,433.0618,452.2939,484.7406,489.1682,525.028,412.6889,428.296,430.9399
408.4047,436.2391,425.8113,379.584,421.2435,440.8243,349.3613,329.0198,356.9004
338.3004,287.88,355.8747,529.0622,594.2230000000001,552.7229,452.1031,497.0273,505.0727
437.1475,429.0224,482.7863,647.6943,681.8756,691.6636,504.2141,497.6392,461.3391
339.2351,417.1756,407.2548,615.6021,569.6033,622.6595,396.6428,468.0115,400.5408
302.625,351.2337,311.2085,648.7849,748.3235,638.5117,434.577,424.9324,456.6766
490.8163,556.1005,502.3685,622.6126,696.2168,642.2417,477.7302,518.8473,475.0466
384.6471,423.5301,488.3812,650.2648,675.2195,642.6147,532.2558,576.832,574.4498
482.0143,461.9021,533.1406,555.7018,536.2424,590.2089,526.7253,541.2947,576.9675
461.5283,525.2558,469.7314,674.0224,623.0931,600.0,425.3856,356.2859,447.3517
504.3698,390.529,413.7822,635.3092,737.691,667.5121,503.1235,548.432,504.2335
477.7302,478.8231,436.4416,851.0749,904.8026,871.727,451.8695,435.6785,442.6893
374.2094,388.9251,304.0283,643.7218,679.0688,593.6591,328.1742,308.7306,364.6401
406.8469,337.6808,411.2645,696.6895,701.4431,663.8754,550.405,571.6884,614.3603
411.5984,350.111,462.83099999999996,673.7109,704.8113,673.0138,455.9199,533.1449,533.4204
371.7168,395.8881,389.351,641.4628,612.9084,595.6173,364.6284,383.2586,413.7822
418.5309,427.5811,462.5513,724.5755,753.8101,714.0433,370.6263,397.7465,442.1298
326.2268,290.2859,407.2548,657.6647,749.1972,662.4767,675.814,644.6654,608.7654
361.5906,353.7897,343.6591,606.177,696.872,562.7937,501.332,550.8378,539.7613
465.2672,459.3535,429.9142,609.2927,657.7722,645.6919,621.5219999999999,636.3258,660.8915
395.0849,518.2119,430.56699999999995,673.4772,733.2316,592.9131,476.5618,481.9507,519.5263
319.2164,294.2956,304.6811,698.559,705.6934,665.9269,417.5962,405.4993,387.6725
362.3695,394.9349,343.8456,624.1704,607.0542,597.762,546.8998,542.1206,590.0224
482.3259,426.7769,443.4353,782.2947,808.3424,747.8926,571.2027,548.2368,604.6624
322.0985,425.1187,372.7527,710.243,746.8143,744.2559,501.8772,616.7858,585.3599
480.1449,474.3659,472.8087,659.1447,703.2876,630.8653,594.4929,577.3822,584.241
553.4429,568.8889,535.0056,501.8772,457.0904,413.5024,500.0078,547.363,497.7061
453.4273,400.8741,423.10699999999997,686.4075,731.7224,668.3514,441.0422,425.1187,476.2589
404.51,376.094,349.3473,711.3335,648.7553,681.4062,555.7797,529.5061,594.6848
293.5115,226.9322,225.4196,677.2161,695.9097,639.351,553.9103,628.7004,609.6046
525.4012,486.2806,542.4655,715.2282,753.7299,751.9955,491.2058,412.3303,412.0104
282.2947,278.2567,319.8806,636.4776,656.5013,610.5371,565.6722,610.193,616.878
442.6001,478.74300000000005,446.4192,647.5386,649.3525,660.8915,390.4892,500.0222,462.2715
481.54699999999997,549.8254,481.8538,645.8249,628.7004,590.9549,392.82599999999996,445.8632,386.4603
484.8185,450.5366,449.4965,645.9028,633.4382,631.7046,627.2862,641.1711,684.8564
434.2655,511.6227,449.2167,638.8924,710.2761,672.8273,317.269,229.338,315.5912
497.1257,474.8936,461.3391,604.7749,605.9831,553.8419,316.4122,275.8508,257.8702
452.7263,466.5817,456.4901,629.4672,583.2364,619.862,494.0879,555.3856,506.3782
447.7411,440.2496,452.0142,737.8174,770.6510000000001,724.3006,720.6029,692.2452,701.9209
498.6057,536.2427,521.9508,535.4494,498.6312,450.0559,441.7433,507.9653,505.166
195.0537,179.6174,271.3913,617.2379,660.87,568.4819,470.564,461.3407,460.4066
368.2895,399.7008,392.3349,629.7788,615.3142,607.7396,578.2909999999999,578.9766,606.0612
399.7585,396.1426,363.4278,634.6861,637.5281,656.602,627.9093,653.0056,656.2289999999999
393.9944,469.1196,431.4994,688.5107,704.8113,703.7859,561.8554,614.1645,548.3402
378.0262,360.85900000000004,373.9649,634.2187,661.0288,610.5371,623.8589,625.9997,632.9168
391.9692,413.3629,424.0395,607.8127,700.9826,586.2924,506.1614,526.0577,554.0283
281.8274,333.6142,323.3308,611.0843,627.3434,671.1488,501.8772,517.4769,567.6427
370.3926,407.6439,392.0552,708.2957,694.4662,718.9855,479.9891,532.4733,502.3685
430.2929,497.6689,429.2615,634.2966,661.827,648.7691,390.3334,446.8034,486.5162
396.5649,447.28,398.8624,677.0603,649.4771,635.4345,507.95300000000003,551.1586,553.6554
329.3426,357.6024,420.3096,575.1753,531.4307,614.4536,628.9998,578.4247,641.3092
437.6149,470.7235,425.9045,603.6065,732.4373,621.727,470.8755,470.1621,490.2462
331.4457,325.83,362.2156,645.9807,647.5256,579.1123,294.0567,302.2389,286.9638
428.8129,410.0268,410.705,577.5121,728.3069,626.5759,548.3019,583.107,618.9295
508.8098,495.8123,486.5162,551.3398,603.8385,562.4207,373.3525,379.3018,485.30400000000003
399.44699999999995,378.3394,383.9426,566.6848,578.6589,546.1954,490.6605,520.3639,480.9213
456.621,489.6167,404.4573,603.9181,719.0135,686.7214,619.8863,526.0577,573.6106
348.0371,387.3212,355.0354,562.4786,572.3044,569.5076,476.2502,424.0861,443.8083
454.9852,465.0297,461.3391,610.9285,619.9630000000001,579.765,512.4708,560.8663,604.0097
452.4147,406.0553,414.7147,679.3971,726.4638,650.3543,454.5957,415.3091,409.213
524.3885,567.3002,512.6259,715.6956,720.6021,689.2391,487.7785,471.5254,505.912
403.3416,469.1196,395.1324,699.8053,735.205,704.6251,523.9212,529.0939,594.7781
508.2645,499.5935,508.8959,667.2457,760.2382,726.2589,487.8564,437.0418,504.5132
406.8469,452.9196,383.8493,592.8571,599.2753,558.3178,543.9399,490.7721,553.9351
491.6732,507.8858,498.4521,675.5024,704.0895,705.4644,603.8402,595.8269,598.4148
340.8709,378.6602,321.0929,610.0717,701.5386,642.9877,614.6674,600.8995,570.4401
492.9195,542.7382,523.8157,672.6982,723.6999,704.8116,413.7015,418.2082,373.6852
348.4265,420.4323,323.6106,679.475,745.7907,731.1078,462.2293,426.3759,482.9728
391.5018,352.99800000000005,367.7173,541.0578,601.3604,565.8709,542.4599,514.6701,535.8448
273.8043,206.0816,251.5293,673.7109,711.2268,646.9041,470.0187,447.2265,524.9347
546.1209,494.7017,515.4233,681.8118,701.6837,674.5989999999999,511.9255,572.8604,515.2369
266.8718,364.91,346.27,704.3231,805.5138,714.696,375.5336,441.2432,459.4741
423.2824,488.6635,458.8213,538.4094,535.6811,532.0216,439.1728,408.9737,521.3913
472.1997,476.4975,433.1779,696.6116,654.6095,728.9631,515.1192,569.1271,550.8579
390.8786,353.4791,348.50800000000004,619.341,596.8695,628.2544,446.4948,363.2629,392.1485
326.6163,348.0259,370.7945,589.274,620.1259,645.9717,558.7397,572.3044,584.4275
393.4491,420.2734,410.9847,666.3888,680.2718,655.2965,630.4019,681.6809,675.1585
502.8899,502.9617,531.8351,710.6325,695.5087,742.0179,377.2472,414.2367,391.4025
248.9562,243.1315,236.2365,701.2852,707.8931,719.3584,583.5878,623.0931,566.5237
353.4896,366.3398,330.7907,635.9324,672.6533,636.5535,391.346,421.7826,393.1742
458.6462,473.1293,483.7188,691.5485,670.4078,637.0198,483.1827,514.8758,559.903
371.0157,434.6504,360.5371,605.0865,609.3987,554.9608,487.4669,487.0749,547.5009
365.4074,446.4857,367.1578,699.7274,630.3106,673.2935,591.0656,546.1063,626.7624
382.0766,390.9634,374.3379,670.7509,710.7457,700.0559,608.5917,578.4247,633.8493
440.2633,410.73800000000006,439.7053,602.8275,639.8537,594.6848,551.7292,528.4636,573.8903
390.0997,407.3698,327.0608,645.9028,610.193,636.6468,478.1196,527.5847,516.7288
439.9517,514.7169,520.0858,661.6373,630.9521,581.5367,554.0661,548.4751,574.1701
534.5147,603.9974,472.5289,607.0338,555.7297,555.8001,374.1315,439.4163,401.9396
439.6401,480.3468,466.2812,527.8159,576.5001,518.3141,455.842,546.6482,493.9761
571.1248,527.822,555.3338,616.3032,672.9435,670.0298,539.3441,563.0904,582.749
422.5035,425.0126,396.3446,614.1221,650.1186,689.9851,418.9204,496.6066,463.577
392.4365,456.8911,452.9467,579.8489,577.388,599.5338,160.0016,73.6003,147.9299
403.8869,374.4901,396.0649,436.3686,344.0162,390.47,547.2114,522.2886,589.0899
499.9299,555.2267,504.2335,658.0542,683.2389999999999,694.834,480.1449,610.749,551.9769
371.0936,348.0706,382.3573,682.2792,620.607,581.63,431.9286,372.3248,431.4994
300.9114,191.671,335.7329,611.6295,553.0026,558.3178,356.2159,372.8862,372.1
370.1589,466.5817,383.0101,592.935,609.3987,610.3506,494.7889,498.1158,468.5192
418.9204,444.2593,365.2928,712.1125,605.3701,669.9366,306.3639,376.6658,332.00300000000004
528.439,567.7768,524.3752,644.8902,556.4514,615.1996,373.2747,367.1341,379.2801
249.112,231.5835,269.2465,595.2718,546.0261,626.1097,490.4269,537.8313,538.8288
449.6105,448.269,498.6386,629.7788,583.2364,633.8493,404.4322,477.5432,386.74
564.8933,578.5794,474.3939,635.9324,679.8708,602.984,506.5509,464.0399,515.7031
383.4008,466.4228,433.3644,515.1192,475.5352,460.1268,611.5516,544.743,608.6721
377.403,433.0321,344.7781,580.7836,538.0067,541.6263,416.3499,484.13599999999997,468.79900000000004
421.4909,481.0686,407.2548,598.4655,565.3530000000001,641.589,538.5652,516.1938,562.2342
368.6789,390.9634,458.4483,644.4228,662.0614,642.2417,384.4135,378.7404,433.3644
316.1006,347.2763,383.9426,531.399,542.0164,573.8903,385.8934,428.86199999999997,417.4189
426.1645,485.4069,416.5796,499.7741,481.8705,518.3141,674.1003,578.1823,587.4114
461.4504,574.1313,478.6833,547.2893,580.7241,541.6263,498.6836,493.17800000000005,507.7769
471.1092,449.7125,489.3137,457.8673,440.2496,467.30699999999996,465.1893,542.6766,473.2749
501.2541,433.834,432.1522,471.4987,392.1329,453.2264,398.9017,478.9835,398.8624
413.7794,446.0236,436.9079,548.8472,576.7525,582.6557,404.4322,372.0041,362.2156
290.0062,348.9444,401.0071,455.14099999999996,412.4098,463.8568,485.5196,491.2848,512.6259
346.9466,350.111,289.3883,385.504,466.3434,415.6471,505.694,511.6227,501.2495
525.9464,377.0563,472.3424,565.7501,526.0577,563.633,587.0151,615.7954,628.3476
474.8481,468.9646,460.9661,529.2179,563.9641,542.3722,528.5169,589.7792,581.63
403.6532,401.9166,334.3342,560.9207,543.1391,597.4823,478.8986,537.1164,571.7456
350.6076,413.9189,330.7907,389.6323,369.517,362.3088,602.9833,614.5123,563.9127
377.4809,416.5402,403.1518,526.7253,527.5847,543.2115,516.2876,460.0684,510.2014
429.5918,473.1293,489.9664,361.3569,333.5107,369.0228,299.8208,258.9298,349.4405
349.595,347.9118,357.8329,584.3667,585.4017,577.9,524.8559,528.379,478.4968
414.2468,457.0904,370.8877,488.0122,412.4221,511.6934,385.0366,412.4098,435.8821
470.0966,522.0246,405.11,541.6031,523.8515,519.1533,490.8163,559.5954,548.9929
306.7534,214.903,255.2592,524.4664,475.5352,525.401,507.7193,484.3566,588.5304
397.4217,509.3156,412.8497,647.6165,641.3774,628.1611,452.4147,395.7292,420.6826
340.5593,411.6154,347.5755,612.3306,633.7589,714.0433,326.5384,392.55199999999996,337.1317
414.792,533.9392,470.6639,543.2388,537.8463,627.5084,360.8895,331.6284,426.837
423.2045,438.6457,467.7732,544.4072,665.7153,613.3346,496.4247,464.3079,578.1798
455.2189,449.4246,446.0463,603.9959,517.8147,583.6815,341.8835,365.5885,392.3349
270.6107,389.05699999999996,260.4812,620.1979,575.6981,631.7046,542.4599,557.6096,575.0093
319.6059,339.4127,332.9355,610.1496,532.4733,579.1123,556.0134,564.123,572.6781
429.5139,411.3796,382.3573,531.8663,501.3725,551.2309,478.5091,446.6651,436.4416
397.6554,506.1384,445.207,442.6001,385.7173,468.6125,441.9769,423.1682,398.1164
308.3113,292.4689,285.0988,570.3458,492.2958,575.7553,677.0603,625.4989,668.1649
375.923,436.4003,438.5863,515.5086,541.8823,524.1887,420.8677,460.5388,443.6218
505.694,537.4453,414.5282,540.9019999999999,496.1452,611.6561,380.0514,394.0612,393.2674
418.9204,414.42699999999996,426.837,388.3081,365.9093,418.4446,529.6074,581.3117,569.5076
453.1936,458.6943,471.5964,489.4142,414.026,486.5162,509.6666,553.0026,558.038
357.1506,356.8473,428.702,631.3367,583.2364,652.4991,574.2405,593.5125,592.8198
356.8391,370.4002,383.0101,622.5347,577.3822,641.3092,498.37199999999996,429.0224,471.9694
387.6071,348.9882,262.3461,530.6979,576.2759,565.7777,412.7668,388.043,398.8624
330.4331,354.6019,331.7232,582.731,593.7508,581.63,573.3837,657.2956,567.6427
273.8043,247.7828,239.1272,493.231,481.9507,526.6132,515.0413,594.1429,582.2827
475.7828,560.7869,536.8706,585.2236,639.8207,673.9463,448.9874,484.116,475.5129
285.4884,321.8584,330.7907,522.7528,579.4532,596.5498,504.2141,590.2133,531.9284
361.0453,377.4601,391.4025,485.5974,573.4958,533.9799,422.11400000000003,383.2313,443.6218
390.4113,413.3629,360.4439,546.744,587.8729,582.5625,357.6959,383.3115,372.5662
448.2084,452.1253,410.332,506.1614,566.5059,568.0157,516.5992,531.4768,531.9284
379.8177,443.5467,350.9325,479.3659,541.644,606.9937,488.5574,510.8208,556.2663
435.0444,489.1682,493.9761,467.5261,505.344,609.4181,620.1979,650.6234,677.3965
449.9221,443.6178,425.5315,512.7824,568.8889,569.7874,501.1762,528.2230000000001,544.5169999999999
383.7124,383.1791,396.6244,486.4543,536.5604,601.2122,392.1249,413.8395,379.1869
373.2747,411.7743,348.3215,534.5147,599.7875,660.6117,514.1845,587.3963,561.1153
407.0026,432.2675,429.3547,508.1087,519.6416,566.0574,593.8698,609.9547,627.5084
363.9274,376.8247,452.7602,557.9607,595.025,623.8717,473.7576,532.3506,514.4909
475.4713,520.9125,413.4092,508.8098,494.2237,508.8959,584.2888,554.3664,576.9675
458.4125,545.0595,451.0817,515.1192,569.9215,613.3346,454.8294,389.6469,466.0015
501.0204,495.1769,479.0563,544.563,692.2452,699.1235,502.8899,538.6256,503.3943
384.1798,372.6943,412.8497,490.1153,514.8758,586.1059,472.1997,548.1574,519.806
375.2999,407.485,374.6177,495.1005,589.4615,548.1537,490.9721,506.1384,495.5614
392.1249,481.9913,440.4513,519.637,590.5735,606.8072,649.0964,689.8951,689.7986
462.9304,437.8438,455.6509,564.2701,617.1829,648.6759,238.5185,331.1851,343.8456
360.7338,404.0819,409.1197,552.5082,541.0880000000001,599.0675,486.7659,469.0394,482.7863
456.1536,461.2606,439.5188,473.0566,523.6132,541.2533,569.0217,540.5319999999999,616.132
422.3477,372.0588,401.4733,463.3198,490.2521,475.6994,567.6975,572.5705,637.9523
469.785,424.245,461.3391,410.8973,424.5627,482.7863,581.952,581.0418,633.8493
327.3173,326.7831,325.0093,499.2289,565.6322,593.7523,543.1609,525.2558,546.4752
414.5583,480.3468,506.0985,378.18199999999996,406.2936,380.2126,494.5552,447.3869,506.0985
333.5488,383.0203,369.9552,574.5521,649.0347,639.5375,498.6836,504.5497,563.9127
312.5954,347.2763,332.5625,515.8202,541.0086,582.2827,511.9255,436.2399,482.5998
560.2197,554.2862,511.6934,544.6409,504.4052,552.5364,613.4211,641.4094,627.3219
452.4147,441.8535,438.9593,476.0944,576.7525,587.8777,498.6836,462.4513,491.1787
318.6711,354.3613,443.6218,467.0587,655.3892,614.3603,468.3829,431.6688,423.10699999999997
474.225,517.2587,485.5837,550.2493,535.369,516.2626,548.4577,556.7722,627.3219
427.8003,423.5691,428.5155,516.5992,551.414,580.6975,344.5319,403.9106,434.2969
367.5105,312.5799,355.9679,484.42900000000003,529.8882,532.2081,409.1837,473.5716,466.6542
341.0266,322.6527,339.1831,538.4873,515.9084,561.1153,639.6713,599.8367,619.6755
393.2155,294.2956,385.8075,493.3868,592.4799,584.614,384.3356,367.9141,412.7564
543.3946,527.02,540.2275,501.0204,481.5147,481.6673,473.5239,388.8449,492.1112
352.2433,392.7109,386.74,553.4429,520.6847,612.4021,594.8045,595.0217,595.7106
392.1249,398.5484,439.2391,510.3677,445.0613,545.263,423.2824,463.3456,494.8154
362.05800000000005,325.83,350.37300000000005,477.7302,510.3482,508.8959,517.5339,548.8722,615.1063
403.6532,515.7928,455.7441,540.0452,514.3197,500.5035,488.6353,489.9702,536.5908
489.4142,489.1682,461.2458,659.6121,602.2499,663.1294,580.0047,499.5133,581.7232
487.8564,434.7299,476.5386,597.6087,652.212,608.3924,185.317,159.4886,152.6856
403.8869,441.7992,454.5319,530.6979,493.6677,503.301,498.7615,558.9375,543.6777
487.3111,507.7734,481.4808,530.6979,571.2718,541.2533,557.8828,607.8561,516.1693
348.3487,326.5338,346.4565,582.8088,487.5644,581.63,576.6552,582.1939,589.3696
421.7246,467.6937,385.4345,614.6674,563.1878,599.3473,506.7845,501.1172,541.6263
457.5557,452.1253,504.5132,521.9738,432.4707,479.9888,565.3606,579.788,640.7497
351.5423,315.5834,381.4248,530.7758,559.1188,576.2216,400.0701,390.4488,445.58
473.7576,509.4745,499.3846,610.0717,594.3068,578.646,271.3117,236.7961,240.3394
375.2999,394.3783,353.1705,603.9181,684.8581,654.0843,335.9635,425.913,384.2223
343.1298,403.6723,375.5502,635.3092,641.4576,654.4573,294.9135,341.6367,313.1667
384.6471,374.4901,369.0228,610.2274,581.2315,623.4987,505.1488,512.7311,501.436
426.1645,392.8546,420.3096,506.6288,575.005,586.4789,499.6183,438.4631,521.8575
289.3831,323.9675,322.1186,666.2331,613.3702,665.8336,622.0673,554.8475,604.1029
388.1524,412.4892,459.7538,566.9185,588.7466,618.37,573.5395,545.2978,579.765
460.7493,431.4282,412.8497,532.7232,588.6672,535.0056,496.4247,559.5954,552.7229
553.6766,504.2448,532.2081,655.5616,636.6459,672.1746,501.2541,495.8244,499.5711
437.9265,459.4963,438.9593,511.2245,525.9961,514.2111,576.5773,493.9799,490.9922
586.7814,616.7577,614.5468,672.8539999999999,578.1841,640.7497,411.5984,440.811,493.2301
470.564,520.3565,452.9467,503.4351,559.3571,539.0153,311.6607,349.8704,332.6557
459.4251,467.8526,459.4741,649.7975,578.1841,608.6721,276.7643,294.2956,221.0369
493.6984,552.0495,521.9508,589.8193,524.4538,562.7937,444.9369,491.8408,504.04699999999997
367.0432,504.7086,353.1705,419.5435,386.4391,427.8627,501.0983,457.0904,543.1182
399.1354,365.5455,440.1716,610.6169,594.2273,631.0518,572.0595,496.9471,518.4073
430.916,409.3914,443.4353,572.0595,631.7541,564.752,503.2793,479.7855,516.3558
373.74199999999996,382.226,352.23800000000006,538.5652,530.5237,606.0612,509.0435,488.6069,529.4107
400.6933,401.4354,341.6076,565.9838,624.6168,599.4405,550.0156,527.1002,514.4909
416.4278,374.4417,394.7594,557.1818,539.6908,488.1015,429.5918,489.6961,442.6893
547.1335,539.6908,531.5554,454.3621,380.1037,365.9455,480.2228,474.9738,525.6807
429.2803,502.8817,485.5837,455.2968,396.3832,462.2715,503.9025,541.0086,528.4782
338.1446,406.7702,396.0649,565.4385,598.9545,563.9127,424.4508,472.6979,432.4319
516.5992,487.8692,541.533,599.9455,582.9958,630.1194,472.2776,483.5546,532.4879
294.0567,356.0137,389.5375,509.2771,503.6033,558.6908,565.9838,529.1853,557.4786
445.6379,432.1881,453.8791,572.9942,631.8343,646.0649,510.6792,488.2861,512.7191
381.9209,426.7868,408.467,635.7766,594.9448,652.2193,531.4769,516.675,539.668
383.4787,372.1645,405.6695,639.3597,611.8658,567.0832,615.0569,575.9582,605.9679
389.866,446.5651,429.6345,600.7244,612.6678,647.8366,505.7719,430.0649,423.10699999999997
