CNT,ST04Q01,AGE,ST88Q01,ST88Q02,ST88Q03,ST88Q04,ST89Q02,ST89Q03,ST89Q05,PV1MATH,PV1READ,PV1SCIE
United Kingdom,0,15.5,3,3,3,2,2,2,2,485.1301,474.7332,540.0409999999999
United Kingdom,1,15.5,2,3,3,2,2,2,2,549.3145,600.6613,608.6721
United Kingdom,1,15.58,3,3,2,2,2,2,2,548.6914,540.1348,542.3722
United Kingdom,1,15.67,1,2,3,4,2,2,1,426.9434,461.101,466.0015
United Kingdom,0,16.0,3,4,2,1,1,1,1,576.2658,587.0055,618.37
United Kingdom,0,16.08,2,4,2,1,2,2,2,472.9787,493.9799,529.4107
United Kingdom,0,15.42,3,4,2,2,2,2,2,541.6809,564.3907,565.6844
United Kingdom,0,15.75,4,4,1,1,1,1,1,625.7283,567.1975,647.8366
United Kingdom,1,15.42,3,3,2,2,1,1,1,433.3307,529.1733,453.5994
United Kingdom,0,15.58,2,2,2,2,1,1,1,366.2642,408.1718,415.6471
United Kingdom,1,15.33,3,3,2,2,2,2,2,477.7302,549.8254,544.6102
United Kingdom,0,15.33,3,3,2,2,2,2,1,457.3999,473.0491,478.7766
United Kingdom,1,15.83,1,2,2,4,1,1,1,516.7549,492.4762,545.1697
United Kingdom,0,15.75,3,3,1,2,1,1,1,473.8355,503.0419,521.9508
United Kingdom,0,15.25,4,4,1,1,1,1,1,551.3398,570.9666,572.6781
United Kingdom,1,15.42,3,4,1,1,1,1,1,630.3240000000001,615.7531,544.144
United Kingdom,0,15.75,3,3,1,1,1,1,2,471.4208,514.8305,502.3685
United Kingdom,1,15.67,3,3,1,1,1,1,1,436.6023,505.5823,506.0985
United Kingdom,0,15.58,3,3,1,1,1,1,1,389.6323,357.6492,390.47
United Kingdom,0,16.17,3,4,2,2,1,1,1,592.3119,648.5949,657.0683
United Kingdom,0,15.42,3,4,2,2,2,2,1,575.8763,513.2266,528.7579
United Kingdom,0,15.83,3,3,2,1,1,1,1,517.456,486.7624,536.2178
United Kingdom,0,15.33,3,3,3,1,1,1,1,512.7824,513.2266,590.6751
United Kingdom,1,15.5,2,3,2,3,2,2,2,470.564,468.2498,485.5837
United Kingdom,0,15.5,4,4,2,2,1,1,1,602.3602,571.2072,605.8747
United Kingdom,0,15.67,4,4,2,2,1,1,1,420.7119,419.6396,546.1954
United Kingdom,0,15.75,4,3,2,2,2,1,2,321.0858,331.1851,286.0313
United Kingdom,1,15.67,4,4,1,1,1,1,1,497.0478,507.9653,557.3853
United Kingdom,1,15.75,2,4,2,2,1,1,2,548.6135,487.0749,507.3107
United Kingdom,1,15.67,3,3,3,2,3,2,2,427.8782,398.1122,382.3573
United Kingdom,1,16.08,3,3,2,2,2,2,2,414.2468,458.4797,450.5222
United Kingdom,1,16.08,3,4,2,2,1,1,1,587.2488,595.0217,569.5076
United Kingdom,0,15.33,3,3,1,1,1,1,1,440.3412,464.3079,500.2238
United Kingdom,1,15.42,2,3,3,2,2,2,1,403.4195,430.5995,437.0944
United Kingdom,0,15.42,3,3,2,1,1,1,2,354.8138,385.9579,441.7568
United Kingdom,1,16.0,2,3,3,3,2,2,2,371.0157,315.7422,293.4912
United Kingdom,1,15.5,1,3,3,3,1,1,1,497.9047,525.2018,541.533
United Kingdom,1,15.5,3,3,2,2,1,1,1,539.7336,583.9013,602.1447
United Kingdom,0,15.25,3,3,3,2,2,2,2,615.4463,558.3761,676.7438
United Kingdom,1,15.42,3,4,1,1,1,1,1,373.74199999999996,442.5935,444.9273
United Kingdom,0,15.92,1,1,3,2,2,2,2,443.5348,410.337,447.5382
United Kingdom,0,15.42,4,4,1,1,1,1,1,311.8944,300.5508,332.5625
United Kingdom,0,15.42,3,3,2,2,2,2,2,687.2644,640.1745,696.326
United Kingdom,1,15.92,3,4,2,1,1,1,1,636.5555,632.3542,576.6878
United Kingdom,0,15.33,4,4,1,1,1,1,1,505.694,515.6324,518.0343
United Kingdom,0,16.0,3,4,2,2,1,1,1,544.6409,551.6398,489.0339
United Kingdom,1,15.75,2,3,2,1,1,1,2,480.5344,493.35,438.0269
United Kingdom,1,15.42,4,4,1,1,1,1,1,459.7367,484.69199999999995,476.0724
United Kingdom,1,15.58,3,3,2,2,1,1,1,391.6576,402.87800000000004,421.6151
United Kingdom,0,15.42,2,3,2,2,2,2,2,426.2424,378.4196,438.6796
United Kingdom,1,15.33,3,4,3,2,1,1,1,610.3832,596.6103,628.3476
United Kingdom,1,16.08,3,3,2,2,1,1,1,532.2558,589.7792,563.9127
United Kingdom,0,15.83,2,3,2,2,2,1,2,532.1779,566.8767,526.3335
United Kingdom,1,15.83,3,4,2,1,2,1,1,498.8394,517.0998,484.55800000000005
United Kingdom,1,15.75,3,3,2,2,2,2,2,468.7724,521.2302,521.3913
United Kingdom,1,16.08,3,3,2,1,2,2,2,420.0888,439.4163,393.5472
United Kingdom,1,15.83,4,4,2,2,2,2,2,459.1915,501.6108,511.6934
United Kingdom,1,16.0,3,3,2,2,1,1,1,465.9682,515.6701,486.3297
United Kingdom,1,15.83,3,3,2,2,1,1,1,560.2976,615.1971,586.2924
United Kingdom,0,15.33,2,3,3,2,1,1,1,549.3924,557.3336,621.4472
United Kingdom,1,16.08,4,4,2,2,1,1,1,392.6702,323.6853,376.4827
United Kingdom,0,15.5,3,3,2,2,2,2,2,535.4494,541.0541,565.9642
United Kingdom,1,16.08,3,3,3,2,2,3,2,472.9787,465.5491,451.7344
United Kingdom,0,15.67,4,3,2,2,2,2,2,481.54699999999997,514.8305,546.009
United Kingdom,1,16.0,1,4,1,2,1,2,1,409.1058,506.9327,427.7695
United Kingdom,1,15.58,3,4,1,2,1,1,1,469.9408,505.344,475.0466
United Kingdom,1,15.5,3,4,2,2,1,1,1,496.8141,564.123,516.7288
United Kingdom,1,15.58,4,4,2,1,1,1,1,454.8294,456.8117,465.069
United Kingdom,1,15.67,3,3,2,2,2,2,2,412.3773,465.4697,479.8956
United Kingdom,0,15.5,3,4,1,1,1,1,1,335.3404,265.6661,329.8583
United Kingdom,1,15.42,4,4,2,1,1,1,1,561.9333,602.0116,617.251
United Kingdom,1,15.42,2,2,3,1,2,2,1,408.4826,536.8782,488.5677
United Kingdom,0,16.17,2,3,3,3,2,2,2,540.8241,548.5122,557.1056
United Kingdom,0,15.58,3,3,2,2,1,1,1,557.026,584.0383,646.9041
United Kingdom,0,15.67,3,3,2,2,2,2,2,534.2031,534.0772,559.6233
United Kingdom,0,15.92,4,4,1,1,1,1,1,596.2066,569.2024,640.2835
United Kingdom,1,15.33,3,3,2,1,2,1,1,559.5965,559.9926,563.8195
United Kingdom,1,15.83,4,4,1,1,1,1,1,546.2767,554.8296,595.6173
United Kingdom,0,15.25,3,3,2,2,2,2,2,504.2141,590.2133,531.9284
United Kingdom,0,15.83,2,3,2,2,2,2,2,316.568,340.648,367.0645
United Kingdom,0,16.0,3,4,1,2,1,1,1,626.4294,591.0153,626.3894
United Kingdom,1,15.92,3,3,2,2,1,1,2,476.9512,492.8734,506.0985
United Kingdom,0,15.25,2,3,3,3,1,1,1,522.0517,587.0055,568.3887
United Kingdom,1,15.75,4,4,1,1,1,1,1,592.3119,641.8065,605.7814
United Kingdom,0,15.5,4,4,1,2,1,1,1,520.5717,554.9277,551.5106
United Kingdom,0,15.33,3,3,2,2,1,1,1,481.54699999999997,521.246,583.495
United Kingdom,1,15.75,2,4,2,3,1,1,1,409.2616,489.29900000000004,518.1276
United Kingdom,0,15.92,1,3,2,1,1,2,1,485.4417,465.9118,468.79900000000004
United Kingdom,1,15.42,3,4,2,2,2,1,1,761.9645,807.9762,773.5360000000001
United Kingdom,1,16.0,3,2,2,2,2,2,2,459.7367,477.5432,427.583
United Kingdom,0,15.33,4,4,1,1,1,1,1,429.2803,413.224,474.3939
United Kingdom,1,16.17,3,4,2,2,1,1,1,461.3725,506.1384,501.7158
United Kingdom,1,15.42,2,4,2,2,2,2,1,387.5292,461.8953,472.5289
United Kingdom,1,15.67,3,3,3,2,2,2,2,519.0139,568.8889,524.0955
United Kingdom,1,16.0,3,3,2,2,1,1,1,478.4312,493.4294,493.9761
United Kingdom,1,16.0,2,3,1,1,1,1,1,370.3147,342.2722,302.0701
United Kingdom,1,15.83,4,4,1,1,1,1,1,471.6545,515.1141,498.6386
United Kingdom,0,16.0,3,3,3,3,1,1,2,551.3398,498.7916,561.4883
United Kingdom,1,15.67,4,4,1,1,1,1,1,693.418,747.6086,764.3976
United Kingdom,1,16.0,1,2,4,3,3,3,3,377.4809,357.5229,439.0526
United Kingdom,1,16.0,4,4,2,1,1,1,1,515.3529,533.0655,514.5841
United Kingdom,0,15.67,3,3,2,2,2,2,2,551.8071,553.8852,576.2216
United Kingdom,0,15.33,4,4,2,1,1,1,1,526.0243,525.2558,620.5147
United Kingdom,0,15.75,4,4,1,1,1,1,1,696.7674,709.1418,756.9377
United Kingdom,1,15.25,1,4,1,1,1,1,1,352.3212,362.3682,309.9963
United Kingdom,1,15.75,3,4,2,1,1,1,2,582.9646,597.3252,588.0642
United Kingdom,0,15.83,2,3,2,1,2,2,2,600.4907,566.0748,593.7523
United Kingdom,0,16.17,3,4,2,2,2,1,1,578.2131,502.2399,515.4233
United Kingdom,0,15.5,4,4,1,2,1,1,1,572.0595,522.6094,516.5423
United Kingdom,1,15.58,3,3,2,2,1,1,1,403.7311,541.3263,401.6598
United Kingdom,0,16.08,3,4,2,1,1,1,1,550.2493,531.4307,523.0698
United Kingdom,0,16.0,2,3,3,3,2,2,2,389.3208,418.5971,447.7247
United Kingdom,0,15.75,2,3,2,3,3,2,2,611.0064,629.3482,644.9459
United Kingdom,0,15.67,3,4,2,2,1,1,1,588.7288,582.1939,620.235
United Kingdom,1,15.83,2,4,1,1,1,1,1,528.8285,565.6322,562.9802
United Kingdom,0,15.83,3,3,2,2,1,1,1,462.8525,518.0383,488.1947
United Kingdom,1,15.25,3,4,2,2,1,1,1,496.4247,494.2237,536.5908
United Kingdom,0,15.92,3,4,2,2,1,1,1,448.1305,438.6457,464.4163
United Kingdom,1,15.33,3,3,2,2,2,2,2,504.3698,519.8799,571.3726
United Kingdom,1,16.08,3,3,2,2,2,2,2,540.7462,572.8604,538.7355
United Kingdom,1,15.25,4,4,1,1,1,1,1,548.6135,590.5735,540.6005
United Kingdom,1,15.75,4,4,1,1,1,1,1,470.7976,522.5806,571.5591
United Kingdom,0,15.5,4,4,2,2,1,1,1,448.9095,445.8632,499.2913
United Kingdom,0,16.08,3,3,2,2,2,2,2,383.6345,339.4451,415.6471
United Kingdom,0,15.33,4,4,1,1,1,1,1,464.0988,443.4574,466.3745
United Kingdom,1,16.08,3,4,1,1,1,1,1,561.7775,479.0524,490.8989
United Kingdom,0,15.42,4,4,2,1,1,1,1,537.942,495.5036,534.1664
United Kingdom,1,15.25,2,3,2,2,1,1,1,402.0174,430.1229,434.2969
United Kingdom,1,15.25,3,4,2,1,1,1,1,574.2405,613.3702,597.2958
United Kingdom,1,16.08,2,3,2,1,1,1,1,639.6713,638.7087,595.3376
United Kingdom,1,15.67,4,3,3,1,1,2,1,488.6353,515.9084,509.8284
United Kingdom,1,16.17,3,3,2,2,1,1,1,456.7768,494.0648,500.4103
United Kingdom,0,15.33,3,3,2,2,2,2,2,431.3834,397.7465,476.6319
United Kingdom,0,15.25,2,3,3,3,2,1,1,565.2049,592.539,643.2674
United Kingdom,0,16.08,3,3,2,2,3,2,2,500.3973,469.681,551.0444
United Kingdom,0,15.58,3,3,2,1,2,2,1,445.0148,394.5387,457.8888
United Kingdom,1,15.25,2,3,2,3,2,3,2,481.6249,455.3025,416.8594
United Kingdom,0,15.75,4,4,2,1,1,1,1,413.8573,343.2142,414.0619
United Kingdom,0,16.0,3,4,3,2,2,1,1,550.2493,587.5669,618.1835
United Kingdom,0,15.83,3,4,3,4,2,3,3,269.1307,315.3867,319.6009
United Kingdom,0,15.25,3,3,2,2,1,1,2,495.5678,501.9994,520.8318
United Kingdom,1,16.0,4,4,2,1,1,1,1,453.7389,548.4751,496.7736
United Kingdom,1,15.58,3,4,1,1,2,1,1,573.5395,545.2978,579.765
United Kingdom,0,16.17,3,3,2,2,1,2,2,385.8155,365.1073,343.8456
United Kingdom,0,16.0,3,3,2,2,2,2,2,446.2611,433.7538,463.204
United Kingdom,1,15.5,3,4,2,2,2,2,1,517.3002,569.9215,542.4655
United Kingdom,1,16.17,2,3,2,3,2,2,2,416.8952,437.8277,449.0302
United Kingdom,0,15.5,3,4,3,2,1,1,2,637.3345,613.4697,654.364
United Kingdom,0,15.58,3,4,2,2,1,1,1,530.62,516.4344,554.4013
United Kingdom,1,16.0,1,3,2,2,1,1,1,349.9065,382.9409,334.241
United Kingdom,0,15.33,4,4,3,2,1,1,1,532.4895,390.4488,480.0821
United Kingdom,1,16.0,3,3,2,2,1,1,2,545.342,568.3328,682.3387
United Kingdom,1,15.25,3,3,2,1,1,1,2,429.1245,500.4987,480.9213
United Kingdom,1,15.75,3,3,2,2,1,1,1,531.4769,598.2783,504.8862
United Kingdom,1,16.0,2,4,2,2,1,1,1,569.489,621.5516,655.2965
United Kingdom,1,16.0,3,3,3,1,1,1,1,667.7130000000001,744.4314,683.0847
United Kingdom,0,15.67,3,4,2,2,1,1,1,616.3032,609.46,606.8072
United Kingdom,0,15.67,3,3,2,2,2,2,2,543.3946,481.0686,555.6136
United Kingdom,0,15.25,1,4,2,1,1,1,1,531.5548,485.7199,483.9053
United Kingdom,1,15.25,4,3,2,1,1,1,2,525.3233,600.5024,569.4144
United Kingdom,1,16.0,4,4,1,1,1,2,2,496.4247,430.6789,480.6416
United Kingdom,1,15.33,4,4,1,1,1,1,1,508.1087,525.2018,551.1376
United Kingdom,1,15.75,4,4,2,1,1,1,1,455.2968,492.0791,502.3685
United Kingdom,0,15.58,3,3,2,1,1,2,1,459.0357,446.9057,532.2081
United Kingdom,1,16.0,4,4,1,1,1,1,1,511.1466,584.7751,536.6841
United Kingdom,0,15.92,3,3,2,1,2,3,1,406.0679,466.7138,466.2812
United Kingdom,1,15.83,3,4,2,2,1,1,1,583.5878,634.8166,551.7904
United Kingdom,0,15.5,3,3,1,1,1,1,1,501.5657,478.6628,477.1913
United Kingdom,1,16.0,3,4,2,2,1,1,1,530.1527,477.4638,527.6389
United Kingdom,1,15.67,3,4,1,1,1,1,1,660.8584,676.7562,668.2581
United Kingdom,0,16.08,3,4,2,1,1,1,1,622.2231,585.4017,662.1969
United Kingdom,0,15.42,3,3,2,2,1,1,2,371.0936,328.6188,340.0224
United Kingdom,0,15.58,3,4,2,2,2,2,2,584.5225,602.8039,650.8206
United Kingdom,1,15.83,3,4,2,3,1,1,1,685.0833,676.3589999999999,687.9336
United Kingdom,0,15.25,3,4,2,1,1,2,2,460.5157,433.0321,530.3432
United Kingdom,0,15.75,4,1,2,2,2,1,2,608.6696,567.5183,653.6181
United Kingdom,1,15.25,3,3,2,2,1,1,2,625.962,592.6387,645.1324
United Kingdom,0,15.58,4,4,1,1,1,1,1,462.9304,454.1232,483.7188
United Kingdom,1,15.5,4,4,3,2,1,1,1,501.8772,578.6589,493.0436
United Kingdom,0,15.92,4,4,2,2,2,1,1,728.0028,627.0226,646.0649
United Kingdom,1,16.0,2,2,3,2,2,2,2,288.4484,374.2829,327.3405
United Kingdom,1,15.67,3,3,2,2,2,2,1,498.37199999999996,510.1099,537.2436
United Kingdom,1,15.92,3,2,3,3,2,3,2,399.7585,417.8905,393.9202
United Kingdom,1,16.08,4,4,1,1,1,1,1,690.3801,660.4728,682.3387
United Kingdom,1,16.17,4,4,2,3,1,1,1,570.268,591.3678,662.7564
United Kingdom,0,15.33,1,3,2,3,2,2,2,383.1672,423.3285,449.2167
United Kingdom,1,15.5,2,4,2,2,2,1,2,508.1087,604.0768,560.1828
United Kingdom,0,15.42,2,3,2,3,2,3,2,527.2706,602.1623,570.4401
United Kingdom,1,15.42,3,4,2,1,1,1,1,606.9559,619.7247,630.8653
United Kingdom,1,16.17,4,4,1,1,1,1,1,650.6543,697.0111,692.596
United Kingdom,1,15.33,4,4,1,1,1,1,1,355.3591,339.3332,329.6718
United Kingdom,1,16.0,4,4,1,1,1,1,1,547.0556,502.9611,531.5554
United Kingdom,1,16.0,3,3,2,2,2,2,1,486.9216,562.7727,507.031
United Kingdom,0,16.08,3,4,2,1,1,1,1,518.2349,497.9896,460.6863
United Kingdom,1,16.25,4,4,1,1,1,1,1,574.7079,499.7839,554.0283
United Kingdom,0,16.0,3,3,1,2,1,1,1,519.7149,485.9605,541.533
United Kingdom,1,15.75,4,4,2,1,1,1,1,549.3924,630.0507,635.0615
United Kingdom,0,15.42,2,4,1,2,1,1,1,649.0185,629.5086,647.8366
United Kingdom,0,15.25,3,3,3,2,2,2,2,539.9673,578.9059,587.8777
United Kingdom,1,15.58,4,4,2,2,1,1,1,445.4822,451.2515,467.8665
United Kingdom,0,16.17,3,4,2,1,1,1,1,542.5378,579.2267,559.2503
United Kingdom,0,15.25,4,3,2,1,1,1,2,343.675,331.9068,293.2115
United Kingdom,1,15.83,2,3,2,2,1,1,1,529.1401,613.3702,525.028
United Kingdom,1,15.58,3,3,2,2,1,1,1,307.065,298.8234,327.0608
United Kingdom,1,16.08,3,3,2,2,2,2,2,345.3108,364.1951,412.8497
United Kingdom,0,15.42,4,4,1,1,1,2,2,550.9503,500.6361,611.4696
United Kingdom,0,15.58,3,3,1,1,2,1,2,422.0361,408.9737,447.7247
United Kingdom,1,15.58,3,3,2,2,1,1,1,376.5462,425.7542,430.4737
United Kingdom,1,16.17,3,3,2,2,2,2,2,365.4074,403.9106,429.6345
United Kingdom,0,16.17,3,3,2,1,1,1,1,476.2502,543.4599,585.5464
United Kingdom,0,16.08,2,3,2,2,2,2,3,438.0044,423.4087,437.7471
United Kingdom,0,15.58,3,3,2,2,1,1,1,455.9199,465.9118,477.8441
United Kingdom,0,15.58,3,4,4,4,2,3,2,411.5984,440.811,493.2301
United Kingdom,1,15.75,3,4,1,1,1,1,1,461.4504,457.5266,505.0727
United Kingdom,0,16.08,3,4,1,1,1,1,1,497.2036,506.811,535.6583
United Kingdom,0,16.17,4,4,1,1,1,1,1,350.6855,356.7671,389.2577
United Kingdom,0,16.08,3,3,2,1,1,2,2,586.1583,574.415,573.2376
United Kingdom,1,15.42,3,3,2,2,2,2,1,458.4904,498.9101,472.6222
United Kingdom,1,15.75,4,4,1,1,1,1,1,589.8193,605.4271,573.9836
United Kingdom,0,15.42,4,3,2,1,1,1,1,483.8838,404.0819,397.6501
United Kingdom,0,15.83,4,4,2,1,1,1,1,571.2806,495.3432,494.1626
United Kingdom,1,15.83,2,3,2,2,2,2,2,365.9526,404.4667,406.6953
United Kingdom,1,15.58,3,4,2,2,1,1,1,624.8715,645.1426,606.8072
United Kingdom,0,16.08,3,4,2,2,1,1,1,639.905,606.4928,673.0138
United Kingdom,1,15.25,3,3,3,3,2,2,2,568.8659,538.9434,612.4021
United Kingdom,1,15.83,3,4,1,2,2,2,1,491.05,550.3814,567.8292
United Kingdom,0,15.33,3,3,2,2,2,1,1,573.2279,566.0748,565.7777
United Kingdom,1,15.83,4,3,1,2,1,1,2,511.1466,463.2456,477.9373
United Kingdom,1,15.58,4,4,1,1,1,1,1,616.8484,606.9363,589.0899
United Kingdom,1,16.17,3,3,2,2,2,2,2,441.3538,511.6191,471.6897
United Kingdom,1,15.33,3,3,2,1,1,1,1,392.82599999999996,503.7554,498.9183
United Kingdom,0,15.58,3,3,2,1,1,1,1,590.6761,592.8597,589.0899
United Kingdom,1,15.67,4,4,1,1,2,2,2,613.1874,542.5972,597.2025
United Kingdom,0,16.0,2,3,2,2,3,2,1,393.6828,375.8534,421.4286
United Kingdom,0,15.58,3,4,2,2,2,2,2,426.1645,416.4318,441.7568
United Kingdom,1,16.0,3,3,3,1,1,1,1,435.0444,492.0791,448.2842
United Kingdom,0,16.08,3,3,2,2,2,1,1,451.3242,461.6615,484.8377
United Kingdom,1,16.08,1,3,2,2,1,1,1,550.2493,540.0554,590.2089
United Kingdom,0,15.83,4,4,2,2,1,1,1,487.7006,393.1754,425.9045
United Kingdom,1,15.42,1,3,2,2,2,2,2,380.5188,390.4074,376.4827
United Kingdom,1,15.25,3,4,2,2,1,1,1,534.5926,546.8865,529.4107
United Kingdom,0,15.5,3,3,1,1,1,1,1,361.1232,323.8874,333.6815
United Kingdom,1,15.33,3,4,2,2,3,3,2,490.349,542.1206,513.5584
United Kingdom,1,16.17,1,4,1,1,1,1,1,467.2924,499.7044,465.069
United Kingdom,0,15.83,1,4,3,2,2,1,1,638.425,611.7856,614.3603
United Kingdom,0,15.5,3,3,2,2,1,1,1,445.0927,438.4853,513.4651
United Kingdom,0,15.33,3,4,1,2,1,1,1,519.0139,556.7722,555.5203
United Kingdom,1,15.92,3,4,2,1,1,1,1,472.2776,523.0572,491.1787
United Kingdom,0,16.0,2,1,4,3,1,2,2,404.5879,354.2009,386.9265
United Kingdom,0,15.25,4,4,2,1,1,1,2,573.5395,520.6847,546.1954
United Kingdom,1,15.83,2,3,2,2,2,2,2,490.9721,488.1075,528.4782
United Kingdom,1,15.42,4,4,3,2,2,2,1,434.0318,487.8692,481.8538
United Kingdom,1,15.33,4,4,2,2,1,1,2,557.9607,584.7751,576.6878
United Kingdom,1,15.92,3,3,2,2,2,2,2,406.4574,407.6439,401.1003
United Kingdom,1,16.0,2,3,2,2,1,1,1,473.7576,543.4709,450.8952
United Kingdom,0,15.58,3,3,1,1,1,1,1,360.1885,368.7161,404.36400000000003
United Kingdom,0,16.08,3,3,2,2,1,1,1,538.5652,533.8366,544.5169999999999
United Kingdom,0,15.25,4,4,1,1,1,1,1,620.3536,594.7844,623.7784
United Kingdom,0,15.83,3,3,2,1,1,1,1,378.7272,429.0224,374.4312
United Kingdom,1,15.25,2,3,2,3,2,2,2,693.418,710.9909,694.1813
United Kingdom,0,15.42,1,4,3,1,2,1,1,478.587,451.3164,527.4524
United Kingdom,1,15.58,1,1,1,1,1,1,1,367.0432,403.6723,392.1485
United Kingdom,0,15.67,2,3,2,2,1,1,1,539.9673,539.6106,586.9452
United Kingdom,0,15.58,3,3,2,2,1,2,2,430.1371,489.89,429.3547
United Kingdom,0,15.42,3,3,2,2,2,2,1,442.67800000000005,393.7368,397.2771
United Kingdom,1,15.42,1,3,2,2,2,2,2,431.8508,452.6813,446.6057
United Kingdom,1,16.0,3,3,3,2,2,2,2,588.3393,622.1076,577.2473
United Kingdom,0,16.17,3,4,2,1,1,1,1,578.2131,599.0347,583.7747
United Kingdom,0,15.58,3,3,3,3,2,2,2,439.1728,408.9737,521.3913
United Kingdom,0,15.33,3,3,2,2,1,1,2,546.1988,517.9581,570.1604
United Kingdom,0,16.17,4,4,2,2,1,1,1,495.7236,505.8487,530.2499
United Kingdom,1,15.75,3,3,2,2,1,1,1,578.2909999999999,578.9766,606.0612
United Kingdom,1,15.83,2,3,1,1,1,1,1,452.96,492.0791,527.5457
United Kingdom,1,16.0,3,3,2,2,2,2,1,466.0461,510.1099,511.9731
United Kingdom,0,15.92,2,4,1,2,1,1,1,678.6182,635.9242,635.5278
United Kingdom,0,15.5,2,3,2,2,2,2,2,484.7406,426.6165,480.2686
United Kingdom,1,15.75,3,4,2,3,1,1,1,448.2084,508.3624,428.6087
United Kingdom,0,16.17,4,4,1,1,1,1,1,540.6683,539.1294,521.0183
United Kingdom,0,16.08,1,4,1,1,1,1,1,547.1335,548.2716,546.3819
United Kingdom,0,16.0,3,3,2,2,1,1,1,511.1466,440.9713,442.4095
United Kingdom,1,15.92,2,4,2,3,1,2,2,395.2407,481.3559,466.8407
United Kingdom,0,15.83,4,4,1,2,1,1,1,532.4895,531.5911,559.3435
United Kingdom,1,16.0,3,4,1,1,1,1,1,364.3948,383.8146,415.0877
United Kingdom,1,15.58,3,3,2,2,1,1,1,450.3116,457.1294,429.6345
United Kingdom,1,15.42,3,4,2,1,1,1,2,534.281,546.5687,539.668
United Kingdom,0,15.83,4,4,2,1,1,1,1,492.4521,522.8499,513.5584
United Kingdom,1,15.83,3,4,2,3,2,1,1,474.4586,569.1271,546.1954
United Kingdom,0,15.75,2,3,3,2,2,1,1,307.1429,342.4123,333.3085
United Kingdom,0,16.0,3,4,2,2,2,2,1,540.0452,513.2266,571.6524
United Kingdom,0,15.58,3,3,2,2,1,1,1,348.6602,307.8485,326.2216
United Kingdom,0,15.67,3,3,2,2,1,1,1,655.25,658.2985,594.4051
United Kingdom,0,16.17,3,3,3,2,1,1,1,515.0413,485.8803,500.2238
United Kingdom,1,15.25,3,3,2,2,1,1,2,444.0801,496.8449,488.3812
United Kingdom,0,15.33,3,3,2,2,2,2,2,536.8515,497.1877,499.3846
United Kingdom,1,15.58,3,4,2,1,1,1,1,545.5756,625.126,616.0388
United Kingdom,0,15.58,3,3,2,2,1,1,2,628.8441,607.8561,661.1712
United Kingdom,1,15.75,1,3,1,1,1,1,1,304.7282,367.9284,358.7654
United Kingdom,1,15.75,1,2,4,4,1,1,1,464.4882,476.1929,470.6639
United Kingdom,1,15.42,3,4,1,1,1,1,1,453.5052,516.4644,458.3551
United Kingdom,1,15.33,2,3,3,2,2,1,2,643.566,661.8231,620.6080000000001
United Kingdom,1,15.58,3,4,2,2,2,2,2,448.2084,532.1917,505.0727
United Kingdom,1,16.08,2,4,2,3,1,1,1,528.3611,560.9457,554.8676
United Kingdom,1,15.33,3,3,2,2,1,1,1,393.0597,358.3172,369.116
United Kingdom,0,16.0,3,3,2,1,1,1,1,425.6193,467.2751,413.9687
United Kingdom,1,15.75,3,3,2,2,2,2,2,421.5688,417.9699,410.7982
United Kingdom,0,15.83,1,4,1,1,1,1,1,421.7246,375.0515,386.9265
United Kingdom,0,15.92,4,2,2,2,2,2,2,521.3507,525.2558,561.395
United Kingdom,1,15.58,2,3,2,2,2,2,2,371.8726,490.0933,412.7564
United Kingdom,0,15.25,3,3,2,2,2,2,2,607.8906,610.8233,634.0358
United Kingdom,0,15.33,3,3,1,1,1,1,1,378.7272,344.0162,321.2794
United Kingdom,0,16.17,2,4,1,1,1,1,1,541.6809,579.6276,538.6423
United Kingdom,0,15.42,2,3,2,2,2,2,1,409.4174,396.0624,482.8795
United Kingdom,0,16.0,3,3,2,2,2,2,2,504.1362,519.6422,522.6968
United Kingdom,1,15.25,4,4,1,1,2,1,1,512.0034,527.823,564.8452
United Kingdom,1,15.67,3,4,2,2,3,2,2,603.7623,601.6939,603.0772
United Kingdom,0,15.58,3,4,2,1,1,1,1,487.1553,511.3821,561.3018
United Kingdom,0,15.42,4,4,1,1,1,1,1,602.7496,554.1258,609.9776
United Kingdom,1,15.58,3,3,2,2,2,1,1,426.3203,542.6766,517.0086
United Kingdom,0,15.83,4,4,2,1,1,1,1,399.7585,416.9932,416.3931
United Kingdom,0,15.58,4,4,2,2,1,1,1,551.8071,559.4988,565.9642
United Kingdom,0,16.0,2,1,2,2,2,3,2,354.0349,304.9615,410.0522
United Kingdom,0,15.58,3,3,2,1,1,1,1,377.9483,337.6006,381.8911
United Kingdom,0,15.33,2,3,2,2,2,2,2,315.7112,289.7245,341.0481
United Kingdom,0,16.0,4,3,2,3,1,1,1,462.0735,422.6068,469.7314
United Kingdom,0,16.0,3,3,2,3,3,3,2,335.5741,323.1656,398.3029
United Kingdom,1,15.83,4,4,1,1,1,1,1,562.6344,632.4337,587.5047
United Kingdom,0,15.92,3,2,2,2,1,1,1,490.8942,448.269,498.6386
United Kingdom,0,15.42,3,3,2,2,2,2,2,437.1475,412.1815,421.0556
United Kingdom,0,15.5,3,4,2,2,2,1,2,544.0178,587.6471,617.9038
United Kingdom,1,15.58,3,3,2,1,1,1,2,449.7663,508.3624,504.1402
United Kingdom,1,16.0,4,4,1,1,1,1,1,579.6931,556.1005,517.9411
