CNT,ST04Q01,AGE,ST57Q01,ST57Q02,ST57Q03,ST57Q05,ST57Q06,PV1MATH,PV1READ,PV1SCIE
United Kingdom,1,15.33,6.0,1.0,0.0,2.0,4.0,411.3647,484.9303,447.3517
United Kingdom,1,15.58,3.0,0.0,0.0,0.0,2.0,401.8617,387.7067,365.2928
United Kingdom,0,15.83,3.0,2.0,0.0,0.0,1.0,466.0461,461.1002,508.6162
United Kingdom,1,15.75,12.0,1.0,0.0,0.0,1.0,656.029,680.8071,692.3163
United Kingdom,0,15.5,4.0,2.0,1.0,0.0,0.0,484.7406,426.6165,480.2686
United Kingdom,1,15.25,2.0,0.0,0.0,0.0,1.0,603.217,590.9707,635.621
United Kingdom,1,15.58,6.0,2.0,2.0,1.0,1.0,468.3829,452.3636,491.1787
United Kingdom,0,15.92,4.0,2.0,1.0,0.0,0.0,599.2444,551.72,614.9198
United Kingdom,0,15.83,4.0,1.0,0.0,2.0,0.0,550.0935,530.8694,580.511
United Kingdom,1,15.5,4.0,0.0,0.0,0.0,0.0,413.7015,418.2082,373.6852
United Kingdom,1,15.42,2.0,0.0,0.0,0.0,0.0,541.6809,540.8497,552.9094
United Kingdom,1,15.83,8.0,3.0,1.0,4.0,4.0,398.4343,503.1994,499.5711
United Kingdom,1,15.92,12.0,5.0,0.0,4.0,7.0,453.5831,458.4797,472.8087
United Kingdom,1,15.67,6.0,2.0,3.0,1.0,0.0,503.2793,561.9784,549.9254
United Kingdom,0,15.33,5.0,0.0,0.0,0.0,0.0,572.7606,583.7978,593.0996
United Kingdom,0,16.0,1.0,0.0,0.0,1.0,0.0,405.289,380.1037,379.5599
United Kingdom,1,16.08,15.0,2.0,0.0,1.0,0.0,564.8933,616.4680000000001,548.7132
United Kingdom,1,15.83,6.0,2.0,2.0,0.0,1.0,424.6845,507.6475,488.1015
United Kingdom,0,15.25,2.0,1.0,1.0,0.0,0.0,508.8877,523.6519,548.3402
United Kingdom,0,15.33,4.0,0.0,1.0,1.0,1.0,533.1126,489.8098,528.3849
United Kingdom,1,16.08,4.0,0.0,0.0,0.0,2.0,510.2898,517.497,552.7229
United Kingdom,0,15.67,14.0,1.0,1.0,0.0,2.0,588.9625,592.0578,663.6889
United Kingdom,1,15.33,8.0,0.0,2.0,4.0,0.0,435.6675,531.7946,475.3264
United Kingdom,1,16.08,2.0,1.0,0.0,1.0,1.0,408.4047,417.9699,400.0746
United Kingdom,1,15.83,12.0,1.0,0.0,1.0,0.0,638.9702,641.9654,668.0716
United Kingdom,1,15.33,2.0,1.0,0.0,0.0,0.0,548.6135,607.254,604.9422
United Kingdom,0,15.33,4.0,2.0,0.0,0.0,0.0,428.6571,499.5935,526.3335
United Kingdom,0,16.0,5.0,2.0,0.0,2.0,2.0,350.6855,317.4718,303.4689
United Kingdom,1,15.5,2.0,2.0,1.0,2.0,1.0,446.4169,473.8099,472.5289
United Kingdom,1,15.67,1.0,0.0,0.0,0.0,0.0,546.2767,550.6197,543.6777
United Kingdom,0,15.75,12.0,0.0,0.0,10.0,10.0,518.936,514.0285,546.9414
United Kingdom,0,15.67,4.0,4.0,0.0,2.0,0.0,541.2915,538.0067,563.9127
United Kingdom,0,16.17,2.0,1.0,0.0,2.0,2.0,399.1354,429.5837,476.4454
United Kingdom,0,15.5,3.0,1.0,0.0,1.0,2.0,430.1371,386.4391,410.705
United Kingdom,0,16.0,6.0,0.0,0.0,0.0,1.0,525.9464,569.3628,530.1567
United Kingdom,0,15.92,1.0,1.0,0.0,1.0,1.0,494.01,420.9227,433.0847
United Kingdom,1,15.92,1.0,0.0,0.0,1.0,0.0,432.7855,526.711,495.9344
United Kingdom,1,15.25,4.0,2.0,0.0,0.0,1.0,420.7898,494.1443,433.0847
United Kingdom,1,15.75,1.0,0.0,0.0,1.0,0.0,545.4977,500.8165,466.934
United Kingdom,0,15.42,4.0,0.0,0.0,0.0,0.0,501.0204,514.0285,520.0858
United Kingdom,0,16.08,1.0,0.0,0.0,0.0,0.0,611.7074,555.9703,634.7818
United Kingdom,1,15.83,3.0,1.0,0.0,1.0,1.0,385.6598,417.4139,361.5628
United Kingdom,1,16.0,2.0,1.0,0.0,1.0,1.0,343.9866,383.7352,344.8713
United Kingdom,0,15.67,1.0,1.0,0.0,2.0,3.0,321.8648,329.501,321.1861
United Kingdom,0,15.92,4.0,0.0,0.0,0.0,1.0,546.6661,537.2849,572.6781
United Kingdom,1,15.25,1.0,1.0,1.0,1.0,0.0,398.9796,422.6564,342.6333
United Kingdom,1,16.08,15.0,3.0,1.0,1.0,8.0,380.2851,417.1756,411.7307
United Kingdom,0,15.42,3.0,0.0,0.0,0.0,0.0,564.1143,524.4538,587.2249
United Kingdom,0,15.5,3.0,0.0,0.0,1.0,0.0,421.8804,451.3966,474.4871
United Kingdom,0,15.33,1.0,1.0,0.0,1.0,2.0,561.6996,528.7041,580.6975
United Kingdom,1,16.17,4.0,3.0,0.0,1.0,0.0,509.7445,532.1123,536.1246
United Kingdom,0,15.67,10.0,10.0,0.0,10.0,0.0,436.3686,419.399,410.0522
United Kingdom,1,15.67,10.0,4.0,0.0,4.0,2.0,568.9438,663.2529,677.5830000000001
United Kingdom,0,16.17,5.0,0.0,0.0,0.0,1.0,508.0308,501.9994,573.2376
United Kingdom,1,16.17,6.0,0.0,0.0,1.0,0.0,719.1229,653.8006,642.8944
United Kingdom,0,15.75,2.0,0.0,0.0,0.0,0.0,580.3941,570.4053,590.9549
United Kingdom,1,15.92,15.0,0.0,0.0,0.0,0.0,680.3318,679.8539999999999,744.0694
United Kingdom,1,16.17,3.0,1.0,0.0,1.0,2.0,443.379,426.7073,439.8918
United Kingdom,0,15.58,1.0,0.0,0.0,0.0,0.0,486.9995,453.8025,468.5192
United Kingdom,0,16.08,6.0,0.0,0.0,0.0,2.0,682.6686,654.2085,698.0977
United Kingdom,0,15.75,6.0,1.0,0.0,1.0,0.0,547.1335,592.3786,646.1581
United Kingdom,0,15.92,2.0,2.0,1.0,1.0,0.0,549.5482,540.7333,573.2376
United Kingdom,0,15.42,0.0,0.0,0.0,3.0,1.0,336.4309,383.2313,387.6725
United Kingdom,1,16.17,10.0,8.0,2.0,6.0,1.0,525.2454,608.8427,599.3473
United Kingdom,1,16.0,4.0,0.0,0.0,1.0,1.0,550.1714,596.6897,563.26
United Kingdom,0,15.33,2.0,0.0,0.0,0.0,0.0,433.9539,426.8571,441.7568
United Kingdom,0,15.33,5.0,0.0,1.0,0.0,0.0,589.8972,533.5158,573.2376
United Kingdom,1,15.5,18.0,2.0,3.0,6.0,6.0,463.7093,457.1294,480.9213
United Kingdom,0,15.58,6.0,0.0,0.0,0.0,1.0,599.9455,560.5414,635.7143
United Kingdom,0,15.67,0.0,0.0,0.0,0.0,1.0,557.6492,467.4355,544.3305
United Kingdom,0,15.25,4.0,3.0,4.0,1.0,1.0,507.2519,491.4939,519.806
United Kingdom,0,15.42,3.0,1.0,0.0,10.0,4.0,644.6565,619.0032,661.9172
United Kingdom,0,15.58,3.0,0.0,0.0,2.0,1.0,472.2776,483.5546,532.4879
United Kingdom,1,15.75,25.0,0.0,0.0,0.0,20.0,424.9961,441.7198,397.0906
United Kingdom,1,15.42,10.0,0.0,0.0,0.0,0.0,440.3412,500.0222,484.6512
United Kingdom,0,15.58,3.0,3.0,2.0,2.0,6.0,515.8202,402.5582,481.8538
United Kingdom,1,16.17,3.0,1.0,0.0,1.0,1.0,473.0566,491.8408,483.439
United Kingdom,0,15.58,10.0,1.0,0.0,2.0,0.0,563.2575,570.4053,597.4823
United Kingdom,0,15.5,4.0,4.0,0.0,4.0,7.0,501.5657,478.6628,477.1913
United Kingdom,1,15.75,1.0,0.0,0.0,0.0,1.0,445.7158,486.2806,404.4573
United Kingdom,0,15.42,8.0,3.0,0.0,1.0,0.0,510.6792,444.1791,546.2887
United Kingdom,1,15.75,6.0,4.0,0.0,5.0,3.0,575.0195,519.5622,558.9705
United Kingdom,1,15.92,1.0,0.0,0.0,6.0,0.0,426.4761,445.2148,468.79900000000004
United Kingdom,1,15.67,5.0,1.0,1.0,0.0,0.0,427.8782,521.4685,444.5543
United Kingdom,1,15.58,3.0,2.0,1.0,5.0,1.0,438.7054,466.4228,491.1787
United Kingdom,0,15.42,5.0,0.0,0.0,0.0,0.0,478.5091,446.6651,436.4416
United Kingdom,1,16.0,1.0,0.0,1.0,1.0,2.0,490.6605,523.5337,489.3137
United Kingdom,0,15.75,1.0,0.0,0.0,1.0,0.0,356.2938,322.2033,337.2249
United Kingdom,0,16.0,6.0,2.0,1.0,0.0,0.0,562.868,583.7176,599.4405
United Kingdom,1,15.42,7.0,0.0,2.0,0.0,3.0,600.7244,550.5403,633.5696
United Kingdom,0,15.92,5.0,0.0,0.0,0.0,0.0,536.9294,558.3761,554.5878
United Kingdom,1,16.08,1.0,0.0,0.0,0.0,0.0,478.5091,541.0880000000001,517.9411
United Kingdom,0,15.67,7.0,0.0,1.0,0.0,1.0,782.4505,729.1904,795.1697
United Kingdom,0,15.25,7.0,1.0,0.0,0.0,1.0,444.4695,455.4064,458.6348
United Kingdom,1,16.17,7.0,7.0,1.0,0.0,0.0,422.2698,414.2367,452.0142
United Kingdom,0,15.5,3.0,0.0,0.0,0.0,1.0,466.7472,526.8597,514.4909
United Kingdom,1,15.5,2.0,1.0,0.0,0.0,1.0,416.272,492.3968,457.7956
United Kingdom,0,16.08,1.0,0.0,0.0,0.0,0.0,555.0787,538.8086,574.2633
United Kingdom,1,15.83,2.0,0.0,0.0,1.0,1.0,466.8251,483.8977,464.4163
United Kingdom,0,15.25,3.0,2.0,0.0,0.0,2.0,433.4865,404.4026,465.069
United Kingdom,1,15.58,2.0,2.0,0.0,2.0,3.0,334.6394,364.6717,320.6266
United Kingdom,1,15.67,2.0,0.0,0.0,0.0,0.0,392.9039,474.2071,411.8239
United Kingdom,1,15.33,12.0,3.0,0.0,0.0,1.0,532.4116,572.3044,505.166
United Kingdom,0,16.08,2.0,0.0,0.0,1.0,0.0,448.9095,509.2169,496.4938
United Kingdom,1,15.75,10.0,0.0,2.0,0.0,2.0,571.2027,649.3525,654.364
United Kingdom,0,16.17,3.0,1.0,1.0,1.0,1.0,561.7775,541.2947,533.8866
United Kingdom,0,15.92,1.0,1.0,0.0,0.0,0.0,371.6389,357.8898,396.0649
United Kingdom,0,15.42,1.0,1.0,0.0,0.0,0.0,509.7445,549.1537,543.3047
United Kingdom,0,15.33,2.0,0.0,0.0,1.0,1.0,470.7976,476.1767,538.6423
United Kingdom,0,15.58,2.0,2.0,0.0,1.0,0.0,415.4152,479.5449,504.8862
United Kingdom,1,15.83,3.0,1.0,0.0,2.0,0.0,568.1648,617.1035,588.3439
United Kingdom,0,15.33,1.0,0.0,0.0,1.0,0.0,438.7054,405.7659,427.583
United Kingdom,0,15.92,3.0,0.0,0.0,0.0,1.0,498.9173,454.1232,535.0056
United Kingdom,0,15.92,1.0,1.0,0.0,0.0,1.0,414.792,446.9057,465.069
United Kingdom,0,16.08,1.0,1.0,0.0,1.0,0.0,455.2189,412.8231,448.191
United Kingdom,0,15.5,1.0,1.0,0.0,0.0,1.0,407.6258,468.3177,453.2264
United Kingdom,1,15.5,7.0,0.0,0.0,0.0,0.0,515.976,482.0708,454.9981
United Kingdom,1,16.17,9.0,2.0,0.0,0.0,2.0,528.3611,526.2344,510.7609
United Kingdom,0,15.42,6.0,5.0,0.0,6.0,0.0,394.4618,362.2203,399.0489
United Kingdom,0,15.33,1.0,0.0,0.0,2.0,0.0,432.1623,462.7041,513.9314
United Kingdom,0,15.42,3.0,2.0,0.0,2.0,2.0,466.4356,498.7916,576.4081
United Kingdom,0,16.17,2.0,0.0,0.0,0.0,1.0,488.5574,510.8208,556.2663
United Kingdom,0,15.67,5.0,0.0,0.0,0.0,0.0,489.2585,536.7236,600.2797
United Kingdom,0,15.33,8.0,3.0,0.0,0.0,0.0,564.1143,554.1258,588.1574
United Kingdom,1,15.75,4.0,0.0,0.0,0.0,0.0,515.8202,505.344,490.2462
United Kingdom,0,16.08,2.0,0.0,0.0,0.0,0.0,489.8816,460.218,479.0563
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,517.0665,461.1002,510.2014
United Kingdom,1,15.5,10.0,1.0,0.0,2.0,2.0,556.0134,564.123,572.6781
United Kingdom,1,15.58,7.0,0.0,0.0,0.0,1.0,551.7292,592.9564,608.6721
United Kingdom,1,15.67,0.0,0.0,0.0,0.0,0.0,396.0975,422.1798,440.8243
United Kingdom,0,15.83,5.0,0.0,2.0,0.0,1.0,455.2189,450.5145,492.0179
United Kingdom,0,15.42,5.0,1.0,0.0,1.0,1.0,487.9343,533.8366,526.7997
United Kingdom,1,15.5,2.0,0.0,0.0,0.0,0.0,568.5543,566.4265,546.1954
United Kingdom,0,16.17,10.0,0.0,1.0,0.0,3.0,515.976,452.0382,506.285
United Kingdom,0,15.42,3.0,1.0,0.0,0.0,0.0,325.8374,330.3831,345.4308
United Kingdom,0,15.58,5.0,0.0,0.0,0.0,0.0,494.01,460.2982,528.4782
United Kingdom,0,15.42,12.0,0.0,0.0,0.0,4.0,599.7118,625.4187,618.9295
United Kingdom,0,16.08,10.0,0.0,0.0,3.0,5.0,626.5851,605.2899,616.0388
United Kingdom,1,15.25,7.0,0.0,0.0,2.0,0.0,495.7236,538.5462,515.3301
United Kingdom,0,15.92,2.0,2.0,0.0,0.0,0.0,482.8712,533.997,552.7229
United Kingdom,1,15.67,12.0,1.0,0.0,0.0,1.0,566.4512,564.123,569.5076
United Kingdom,1,15.5,2.0,0.0,0.0,1.0,0.0,457.4778,468.8058,426.1843
United Kingdom,1,15.58,2.0,0.0,0.0,0.0,2.0,413.9352,400.3362,400.6341
United Kingdom,1,16.17,7.0,3.0,5.0,5.0,2.0,513.6392,550.4609,531.1824
United Kingdom,1,16.17,6.0,0.0,0.0,0.0,0.0,603.9181,595.1011,627.6016
United Kingdom,0,16.0,2.0,1.0,0.0,0.0,0.0,523.6096,526.8597,461.1526
United Kingdom,0,16.0,6.0,0.0,0.0,0.0,0.0,557.2597,523.4113,612.5886
United Kingdom,0,15.75,12.0,4.0,0.0,3.0,6.0,501.8772,517.4769,567.6427
United Kingdom,1,15.67,7.0,0.0,0.0,0.0,0.0,607.4233,625.2849,612.7751
United Kingdom,1,15.92,4.0,4.0,0.0,0.0,0.0,469.1619,506.9327,516.0761
United Kingdom,0,15.42,8.0,1.0,1.0,0.0,2.0,607.0338,571.7686,653.7113
United Kingdom,1,15.67,6.0,0.0,0.0,3.0,2.0,487.3111,502.8817,497.7993
United Kingdom,0,15.42,0.0,0.0,0.0,0.0,0.0,370.3147,370.2398,417.6986
United Kingdom,1,16.08,2.0,0.0,0.0,0.0,24.0,452.7263,483.8182,426.5573
United Kingdom,1,15.33,2.0,2.0,2.0,2.0,1.0,337.5993,359.8264,333.495
United Kingdom,1,15.25,5.0,5.0,0.0,0.0,1.0,651.2775,651.7354,646.9041
United Kingdom,1,15.75,10.0,2.0,1.0,0.0,0.0,539.2662,584.7751,559.53
United Kingdom,0,15.83,2.0,0.0,0.0,1.0,0.0,472.3555,478.5826,498.5453
United Kingdom,0,15.42,4.0,0.0,0.0,0.0,1.0,475.0818,461.02,494.9086
United Kingdom,0,16.17,4.0,2.0,0.0,6.0,0.0,488.5574,493.17800000000005,499.5711
United Kingdom,1,15.25,5.0,2.0,0.0,1.0,2.0,437.2254,511.9368,482.7863
United Kingdom,1,15.25,2.0,0.0,0.0,0.0,0.0,574.3963,623.4580000000001,613.5211
United Kingdom,0,15.33,1.0,0.0,0.0,0.0,0.0,613.9663,618.2012,629.8396
United Kingdom,1,15.33,5.0,1.0,0.0,1.0,5.0,543.0830000000001,542.6766,592.6333
United Kingdom,1,15.42,3.0,0.0,0.0,0.0,0.0,503.3572,487.8692,469.5449
United Kingdom,0,15.42,1.0,0.0,0.0,0.0,0.0,638.0355,543.1391,562.0477
United Kingdom,0,16.17,10.0,1.0,0.0,1.0,0.0,621.4442,591.0153,574.5431
United Kingdom,0,15.25,3.0,0.0,0.0,0.0,1.0,466.7472,489.088,516.0761
United Kingdom,0,15.58,1.0,0.0,0.0,1.0,0.0,570.5016,529.1051,583.4017
United Kingdom,1,15.33,3.0,1.0,0.0,2.0,0.0,450.0779,513.2871,487.8217
United Kingdom,1,15.5,8.0,0.0,0.0,0.0,0.0,612.72,624.4111,644.1999
United Kingdom,1,15.58,7.0,3.0,0.0,5.0,7.0,428.6571,367.1341,411.6374
United Kingdom,0,15.58,0.0,0.0,0.0,0.0,0.0,276.6864,222.9225,301.8836
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,491.05,512.986,572.4916
United Kingdom,0,16.0,21.0,0.0,0.0,2.0,0.0,718.4219,748.9985,778.6647
United Kingdom,1,15.33,1.0,1.0,1.0,1.0,1.0,402.9522,399.1448,372.7527
United Kingdom,0,16.0,4.0,0.0,0.0,0.0,0.0,641.7744,649.4771,706.5834
United Kingdom,0,16.17,1.0,0.0,0.0,0.0,1.0,563.3354,523.5717,593.4726
United Kingdom,0,16.08,2.0,0.0,0.0,0.0,0.0,481.6249,521.246,526.893
United Kingdom,0,15.83,1.0,1.0,0.0,1.0,5.0,601.737,468.5583,571.3726
United Kingdom,1,15.33,1.0,1.0,2.0,0.0,0.0,321.8648,396.5236,342.7266
United Kingdom,1,15.5,3.0,0.0,1.0,2.0,1.0,594.0255,567.2208,611.5628
United Kingdom,0,15.58,6.0,1.0,0.0,1.0,0.0,612.72,539.6106,623.6852
United Kingdom,0,16.08,2.0,0.0,0.0,0.0,1.0,532.1779,451.3966,515.1436
United Kingdom,1,16.0,3.0,2.0,3.0,2.0,0.0,384.3356,439.17800000000005,407.4413
United Kingdom,0,15.75,10.0,1.0,0.0,1.0,2.0,579.0699,538.7284,563.8195
United Kingdom,1,15.67,4.0,1.0,0.0,0.0,1.0,401.3164,377.3807,342.6333
United Kingdom,1,16.0,10.0,2.0,0.0,1.0,2.0,652.0564,671.5932,700.9884
United Kingdom,1,16.17,14.0,3.0,1.0,1.0,5.0,669.5046,708.9257,684.2037
United Kingdom,1,15.5,6.0,1.0,0.0,1.0,1.0,557.9607,564.9173,560.8355
United Kingdom,1,15.42,4.0,0.0,0.0,0.0,2.0,514.2623,506.8532,496.4938
United Kingdom,1,16.17,10.0,3.0,0.0,0.0,0.0,451.48,468.7263,508.0567
United Kingdom,1,15.67,1.0,0.0,0.0,0.0,2.0,436.3686,406.8496,421.2421
United Kingdom,1,15.42,4.0,1.0,3.0,2.0,1.0,533.7358,541.0086,544.9832
United Kingdom,1,15.67,2.0,2.0,0.0,1.0,2.0,376.0788,442.5935,408.5602
United Kingdom,0,16.17,10.0,0.0,0.0,0.0,2.0,490.8942,453.0005,448.93699999999995
United Kingdom,1,15.58,3.0,1.0,0.0,2.0,1.0,468.305,521.1508,462.9243
United Kingdom,1,15.33,2.0,1.0,1.0,2.0,1.0,393.0597,362.2888,356.9937
United Kingdom,1,15.75,10.0,0.0,1.0,0.0,0.0,409.1058,525.9961,436.1619
United Kingdom,1,15.83,3.0,0.0,0.0,1.0,2.0,554.0661,574.4490000000001,553.3756
United Kingdom,0,16.0,7.0,0.0,0.0,0.0,3.0,627.6757,629.5086,692.0366
United Kingdom,0,16.0,4.0,0.0,0.0,0.0,1.0,436.4465,470.9641,445.4868
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,388.1524,450.1135,468.79900000000004
United Kingdom,1,15.67,5.0,1.0,0.0,0.0,2.0,469.084,482.309,479.9888
United Kingdom,1,15.25,12.0,0.0,0.0,0.0,0.0,597.7644,598.8343,596.7363
United Kingdom,0,15.83,3.0,3.0,0.0,0.0,0.0,368.7568,424.8522,463.1108
United Kingdom,0,15.42,2.0,2.0,0.0,2.0,1.0,488.6353,416.1912,454.1589
United Kingdom,1,16.0,5.0,2.0,0.0,1.0,1.0,359.0201,373.4091,311.2085
United Kingdom,0,15.58,10.0,2.0,0.0,1.0,1.0,544.9525,517.9581,589.1831
United Kingdom,1,15.25,8.0,1.0,0.0,3.0,0.0,630.4798,682.3163,714.8825
United Kingdom,0,15.25,6.0,1.0,0.0,0.0,0.0,481.0796,525.1756,559.3435
United Kingdom,1,15.67,5.0,1.0,0.0,1.0,1.0,518.2349,528.6173,509.8284
United Kingdom,1,15.58,5.0,0.0,0.0,2.0,0.0,549.2366,528.6173,594.6848
United Kingdom,0,15.33,2.0,1.0,0.0,0.0,0.0,565.7501,573.3725,594.0321
United Kingdom,1,15.83,8.0,1.0,0.0,4.0,1.0,596.8297,622.1076,600.0932
United Kingdom,0,16.0,3.0,1.0,0.0,2.0,1.0,476.8733,540.4125,506.7512
United Kingdom,0,16.08,1.0,1.0,0.0,0.0,0.0,471.5766,481.7102,522.1373
United Kingdom,1,15.58,2.0,0.0,0.0,0.0,0.0,381.5314,437.0334,448.6572
United Kingdom,0,15.58,3.0,1.0,0.0,0.0,1.0,445.0148,394.5387,457.8888
United Kingdom,1,15.58,2.0,0.0,0.0,0.0,2.0,371.8726,490.0933,412.7564
United Kingdom,1,15.25,1.0,1.0,0.0,1.0,1.0,354.3465,422.6564,390.47
United Kingdom,1,15.33,3.0,0.0,0.0,0.0,0.0,569.5669,562.5344,546.009
United Kingdom,0,15.92,3.0,0.0,1.0,0.0,0.0,453.5831,416.4318,435.2294
United Kingdom,1,16.17,7.0,0.0,0.0,1.0,0.0,650.6543,697.0111,692.596
United Kingdom,1,15.33,3.0,1.0,2.0,1.0,1.0,475.3934,544.2652,522.2305
United Kingdom,0,16.17,6.0,2.0,0.0,0.0,0.0,353.8791,328.7792,404.1775
United Kingdom,1,16.0,13.0,0.0,0.0,0.0,1.0,633.5177,623.6962,665.2742
United Kingdom,1,15.58,15.0,0.0,0.0,0.0,4.0,447.4295,429.7257,467.7732
United Kingdom,0,16.08,7.0,0.0,0.0,0.0,2.0,633.5177,510.8208,608.9519
United Kingdom,1,16.08,3.0,1.0,0.0,2.0,0.0,546.8998,542.1206,590.0224
United Kingdom,0,15.67,5.0,0.0,1.0,0.0,0.0,486.2206,432.2301,432.4319
United Kingdom,0,15.92,4.0,1.0,2.0,0.0,0.0,467.5261,407.3698,426.6505
United Kingdom,1,16.08,1.0,1.0,0.0,0.0,0.0,392.82599999999996,459.2741,485.30400000000003
United Kingdom,0,15.83,5.0,1.0,0.0,0.0,7.0,497.0478,525.4964,563.9127
United Kingdom,0,15.33,8.0,0.0,0.0,0.0,0.0,712.8914,658.3787,714.0433
United Kingdom,0,15.33,6.0,0.0,0.0,0.0,0.0,492.4521,475.455,471.3167
United Kingdom,0,15.75,1.0,1.0,0.0,0.0,1.0,427.8003,441.8535,448.0977
United Kingdom,0,15.75,8.0,0.0,0.0,1.0,0.0,570.5795,601.6811,587.2249
United Kingdom,1,16.17,3.0,1.0,4.0,0.0,0.0,346.2455,403.1163,408.1872
United Kingdom,1,15.83,3.0,1.0,0.0,0.0,0.0,365.6411,401.0511,434.4834
United Kingdom,0,15.5,1.0,0.0,0.0,0.0,0.0,407.5479,347.224,373.4987
United Kingdom,0,15.83,6.0,2.0,2.0,4.0,3.0,506.1614,466.7138,478.4968
United Kingdom,0,15.58,1.0,0.0,0.0,0.0,0.0,417.2067,398.4682,335.5464
United Kingdom,1,16.17,0.0,0.0,0.0,0.0,0.0,406.769,448.1537,415.4606
United Kingdom,0,15.58,0.0,0.0,0.0,0.0,0.0,476.5618,481.9507,519.5263
United Kingdom,1,15.92,12.0,0.0,0.0,0.0,3.0,554.7671,554.5118,606.5274
United Kingdom,1,15.25,10.0,0.0,0.0,0.0,0.0,524.8559,542.6766,563.3532
United Kingdom,1,15.58,12.0,0.0,0.0,1.0,1.0,578.1352,595.0217,640.097
United Kingdom,1,16.08,15.0,15.0,5.0,13.0,15.0,444.3916,476.1929,456.6766
United Kingdom,0,15.75,8.0,0.0,0.0,0.0,4.0,508.3424,509.1367,531.3689
United Kingdom,0,16.08,2.0,0.0,0.0,0.0,0.0,364.23900000000003,414.5072,396.1581
United Kingdom,1,16.0,4.0,2.0,3.0,0.0,2.0,403.809,466.264,452.8534
United Kingdom,1,16.0,8.0,2.0,1.0,0.0,0.0,538.4094,550.6197,565.7777
United Kingdom,1,15.58,2.0,0.0,0.0,0.0,0.0,490.9721,548.2368,576.3148
United Kingdom,0,15.75,4.0,0.0,0.0,2.0,2.0,500.2415,467.5157,455.5576
United Kingdom,1,15.92,3.0,0.0,0.0,0.0,0.0,350.6855,425.1187,418.2581
United Kingdom,1,15.33,1.0,1.0,1.0,1.0,1.0,311.0375,336.156,304.4013
United Kingdom,0,15.83,6.0,2.0,0.0,2.0,1.0,470.4082,418.5169,498.6386
United Kingdom,1,15.58,2.0,1.0,0.0,2.0,1.0,413.8573,433.3001,399.7949
United Kingdom,0,15.83,4.0,0.0,0.0,2.0,1.0,557.026,531.11,558.3178
United Kingdom,0,15.67,2.0,1.0,0.0,1.0,1.0,443.9243,390.4488,446.4192
United Kingdom,1,16.08,11.0,2.0,0.0,0.0,0.0,527.6601,553.5587,570.6266
United Kingdom,0,16.08,1.0,1.0,0.0,0.0,1.0,490.1153,440.9713,480.6416
United Kingdom,0,15.83,2.0,0.0,0.0,1.0,0.0,500.1636,487.00300000000004,472.5289
United Kingdom,1,15.33,10.0,1.0,0.0,2.0,0.0,541.9925,514.8758,567.0832
United Kingdom,0,15.58,7.0,1.0,0.0,0.0,0.0,554.845,599.0347,594.0321
United Kingdom,1,16.08,2.0,0.0,0.0,0.0,0.0,452.8821,538.5462,539.5748
United Kingdom,0,16.0,1.0,1.0,1.0,1.0,1.0,292.4209,252.43400000000003,278.4782
United Kingdom,1,16.08,12.0,3.0,2.0,0.0,1.0,569.0217,540.5319999999999,616.132
United Kingdom,1,15.75,3.0,0.0,0.0,1.0,4.0,521.4286,527.4259,475.2331
United Kingdom,0,15.67,3.0,0.0,0.0,1.0,0.0,519.2475,475.455,439.9851
United Kingdom,1,16.08,1.0,0.0,0.0,0.0,0.0,445.7937,465.8668,462.2715
United Kingdom,1,15.33,3.0,0.0,0.0,3.0,0.0,415.1036,537.0369999999999,466.934
United Kingdom,1,15.25,2.0,2.0,2.0,0.0,2.0,297.8735,396.3647,383.8493
United Kingdom,1,15.75,5.0,0.0,0.0,0.0,3.0,696.2222,667.3833,680.8467
United Kingdom,0,15.67,9.0,2.0,0.0,0.0,5.0,418.7646,408.0916,449.31
United Kingdom,0,15.92,5.0,1.0,0.0,0.0,0.0,615.6021,585.6422,684.2037
United Kingdom,0,15.42,7.0,0.0,0.0,0.0,0.0,687.2644,640.1745,696.326
United Kingdom,1,15.42,9.0,4.0,0.0,0.0,4.0,558.3502,494.2237,559.6233
United Kingdom,0,16.08,4.0,0.0,0.0,0.0,1.0,651.6669,606.172,648.8624
United Kingdom,1,15.42,5.0,1.0,1.0,0.0,4.0,417.75199999999995,456.0968,386.0873
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,450.3116,399.591,412.8497
United Kingdom,0,16.0,1.0,0.0,0.0,0.0,0.0,397.4996,380.1037,440.5446
United Kingdom,1,15.25,5.0,3.0,0.0,1.0,1.0,483.9617,484.13599999999997,527.5457
United Kingdom,1,15.75,2.0,2.0,0.0,1.0,1.0,537.7084,553.797,544.6102
United Kingdom,0,16.08,4.0,0.0,0.0,0.0,3.0,587.7162,596.0675,581.63
United Kingdom,0,16.17,3.0,0.0,1.0,0.0,0.0,535.6052,518.76,577.0608
United Kingdom,0,16.17,3.0,0.0,0.0,0.0,0.0,523.6875,529.5061,530.3432
United Kingdom,0,15.67,2.0,0.0,0.0,0.0,0.0,339.2351,333.8315,430.56699999999995
United Kingdom,0,15.83,1.0,1.0,1.0,0.0,0.0,559.1291,558.9375,598.7878
