CNT,ST04Q01,AGE,ST05Q01,ST06Q01,ST08Q01,ST09Q01,ST115Q01,CLCUSE1,PV1MATH,PV1READ,PV1SCIE
United Kingdom,0,16.17,3,5.0,1,2,1.0,3,598.5434,610.1016,640.2835
United Kingdom,0,15.42,3,5.0,3,1,1.0,1,525.1675,453.0807,509.8284
United Kingdom,1,15.75,2,5.0,1,2,1.0,3,560.7649,602.1704,574.1701
United Kingdom,1,15.25,3,5.0,1,2,1.0,2,429.1245,500.4987,480.9213
United Kingdom,1,16.17,2,4.0,1,1,1.0,3,482.0922,572.781,539.668
United Kingdom,1,15.33,3,4.0,1,2,1.0,2,413.7794,474.2865,477.8441
United Kingdom,0,15.58,3,5.0,1,1,2.0,2,376.5462,406.4075,436.0686
United Kingdom,1,15.92,2,5.0,1,1,1.0,3,581.3289,589.5409,630.3991
United Kingdom,0,15.5,3,5.0,4,1,1.0,1,448.0527,489.088,444.2745
United Kingdom,1,16.08,3,5.0,2,1,2.0,2,524.7001,543.3915,555.6136
United Kingdom,1,15.42,3,4.0,1,1,1.0,3,531.399,492.6351,536.6841
United Kingdom,0,16.17,2,4.0,3,1,1.0,3,531.0874,573.3725,568.9482
United Kingdom,0,15.33,3,5.0,1,1,1.0,3,528.3611,520.4441,580.4178
United Kingdom,0,16.17,3,5.0,1,1,1.0,3,557.8828,594.9448,558.9705
United Kingdom,0,16.17,3,6.0,1,2,2.0,3,467.5261,483.5546,505.166
United Kingdom,0,15.92,3,5.0,1,1,1.0,3,495.7236,505.8487,499.4778
United Kingdom,1,16.0,3,5.0,1,1,1.0,3,412.5331,413.1246,403.6181
United Kingdom,0,15.67,2,5.0,3,3,1.0,1,404.6658,385.9579,463.204
United Kingdom,1,15.58,3,4.0,1,1,1.0,3,381.5314,437.0334,448.6572
United Kingdom,0,15.42,3,5.0,1,1,1.0,3,707.1273,711.307,697.6315
United Kingdom,1,15.42,3,5.0,1,2,1.0,2,429.5918,489.6961,442.6893
United Kingdom,0,15.67,3,6.0,1,1,1.0,3,647.227,626.2207,678.6087
United Kingdom,0,15.92,3,5.0,3,1,1.0,1,414.7141,447.2265,474.5804
United Kingdom,1,16.08,3,5.0,1,1,1.0,3,530.9316,529.0939,577.9933
United Kingdom,0,15.58,3,5.0,2,1,1.0,3,681.0329,578.9861,694.1813
United Kingdom,1,15.75,3,5.0,1,1,1.0,3,483.3385,550.0637,539.668
United Kingdom,1,15.33,3,4.0,1,1,1.0,3,449.3768,531.4768,449.2167
United Kingdom,1,15.67,2,6.0,1,1,1.0,3,495.2563,471.983,566.1507
United Kingdom,0,15.75,3,5.0,1,1,1.0,3,522.8307,500.3955,562.0477
United Kingdom,0,16.17,3,6.0,1,1,1.0,3,547.8346,526.0577,590.6751
United Kingdom,1,15.33,2,5.0,1,1,1.0,2,459.8925,481.2764,524.9347
United Kingdom,0,15.58,2,6.0,1,1,1.0,2,438.8612,491.3335,478.3103
United Kingdom,0,16.08,3,4.0,1,1,1.0,3,506.0056,477.0589,554.6811
United Kingdom,0,15.33,3,5.0,1,1,2.0,3,529.2958,496.6263,597.4823
United Kingdom,1,15.33,3,5.0,1,1,1.0,3,465.1893,571.2718,491.9247
United Kingdom,0,15.75,3,5.0,2,1,1.0,3,582.5752,637.4479,610.5371
United Kingdom,1,16.17,3,5.0,1,1,1.0,3,569.6448,591.3678,581.63
United Kingdom,0,16.17,3,5.0,1,1,1.0,3,535.761,570.9666,603.4502
United Kingdom,1,16.08,3,5.0,2,2,1.0,3,520.1823,572.8604,590.3954
United Kingdom,1,15.75,3,5.0,1,1,1.0,3,468.305,480.7204,521.7643
United Kingdom,0,15.67,3,4.0,1,1,1.0,3,588.9625,592.0578,663.6889
United Kingdom,1,16.0,3,5.0,1,1,1.0,3,474.5365,497.4009,496.7736
United Kingdom,0,15.75,2,5.0,1,1,1.0,3,628.9998,578.4247,641.3092
United Kingdom,0,15.92,1,5.0,1,1,1.0,3,480.8459,418.5971,511.4137
United Kingdom,1,15.75,3,4.0,1,1,1.0,3,412.9226,420.5912,407.2548
United Kingdom,1,15.92,3,5.0,1,1,1.0,4,536.9294,577.6263,669.5636
United Kingdom,1,15.5,3,5.0,1,2,1.0,3,575.9542,581.3595,630.3059
United Kingdom,1,15.42,3,5.0,2,1,1.0,2,483.1048,518.053,503.301
United Kingdom,1,15.75,3,5.0,1,1,1.0,3,452.6484,519.8799,507.9634
United Kingdom,1,15.67,3,4.0,1,1,1.0,3,465.3451,534.5747,547.9672
United Kingdom,1,16.17,3,4.0,1,1,1.0,3,524.1549,513.2077,562.9802
United Kingdom,0,15.58,3,5.0,1,1,2.0,2,448.8316,387.241,461.9918
United Kingdom,1,15.75,3,5.0,1,2,1.0,3,483.1048,505.344,480.9213
United Kingdom,1,15.25,2,5.0,2,1,1.0,1,464.1767,539.4199,473.4614
United Kingdom,1,15.67,2,4.0,1,1,1.0,3,508.5761,529.0939,540.6005
United Kingdom,0,16.0,1,5.0,2,1,1.0,3,501.0983,464.5485,552.7229
United Kingdom,1,16.08,3,5.0,1,1,1.0,2,649.0964,635.0549,666.4864
United Kingdom,1,15.83,3,6.0,1,1,1.0,3,651.4332,707.0988,668.0716
United Kingdom,1,15.5,3,5.0,2,1,1.0,3,526.9590000000001,547.6808,561.1153
United Kingdom,0,15.42,2,4.0,1,1,1.0,3,497.2036,487.5644,508.2432
United Kingdom,0,15.75,3,5.0,1,1,1.0,2,632.5830000000001,600.0772,660.8915
United Kingdom,1,16.0,2,6.0,2,1,1.0,3,457.3999,450.5366,449.0302
United Kingdom,0,16.17,3,4.0,2,1,1.0,3,480.1449,495.4234,481.7605
United Kingdom,0,15.33,3,5.0,1,1,1.0,3,544.4072,523.5717,567.6427
United Kingdom,1,15.58,3,4.0,1,2,1.0,3,564.2701,621.9488,634.6885
United Kingdom,1,15.92,3,5.0,1,1,1.0,3,576.5773,593.5125,630.1194
United Kingdom,0,15.42,2,6.0,1,1,1.0,3,483.9617,531.9119,490.2462
United Kingdom,0,15.83,2,6.0,1,3,1.0,3,537.7863,518.5996,540.7869999999999
United Kingdom,1,16.08,3,5.0,1,1,1.0,2,470.564,460.3067,483.7188
United Kingdom,0,15.42,3,5.0,1,2,1.0,3,441.1201,400.9543,474.6736
United Kingdom,0,16.0,3,5.0,1,1,1.0,3,515.0413,530.0674,604.9422
United Kingdom,0,15.92,3,5.0,1,1,1.0,3,423.9835,454.6846,472.8087
United Kingdom,0,15.58,3,5.0,2,1,1.0,3,384.1798,390.4488,420.0298
United Kingdom,1,15.42,3,4.0,2,2,1.0,3,490.349,501.6108,476.2589
United Kingdom,1,16.17,3,5.0,1,1,2.0,3,545.4977,585.5694,558.9705
United Kingdom,0,16.08,3,4.0,1,2,1.0,3,461.2946,432.9519,417.2324
United Kingdom,1,15.67,2,4.0,1,1,1.0,3,523.0643,542.1206,557.3853
United Kingdom,0,15.42,3,5.0,2,4,1.0,4,636.7892,640.1745,666.4864
United Kingdom,1,16.0,3,5.0,2,1,2.0,3,473.8355,521.2302,532.8609
United Kingdom,1,15.5,3,5.0,1,1,1.0,3,624.3262,654.1183,712.1783
United Kingdom,0,15.75,3,4.0,1,1,1.0,3,462.8525,494.7819,454.6251
United Kingdom,1,15.83,3,5.0,2,1,2.0,3,452.8042,438.8603,444.5543
United Kingdom,0,15.5,2,5.0,1,1,1.0,2,494.7889,425.0126,498.4521
United Kingdom,1,15.75,3,5.0,1,1,1.0,3,494.0879,555.3856,506.3782
United Kingdom,0,15.42,2,6.0,2,2,1.0,1,337.3656,393.1754,410.0522
United Kingdom,0,15.83,3,5.0,1,1,1.0,3,398.2007,345.6201,402.4058
United Kingdom,0,15.67,3,5.0,2,1,1.0,1,438.8612,425.574,435.4159
United Kingdom,0,16.17,3,5.0,1,1,1.0,2,389.7102,295.0975,376.2029
United Kingdom,1,15.83,3,5.0,1,1,1.0,2,441.7433,485.7246,494.9086
United Kingdom,0,15.58,2,4.0,1,4,1.0,3,564.9712,551.72,631.7046
United Kingdom,1,16.0,3,5.0,1,2,1.0,3,399.8364,421.9415,508.2432
United Kingdom,1,16.0,2,4.0,2,2,4.0,2,460.6714,494.0648,490.1529
United Kingdom,1,15.25,3,4.0,1,4,1.0,3,512.0034,527.823,564.8452
United Kingdom,1,16.0,3,5.0,1,1,1.0,1,374.2873,448.392,385.8075
United Kingdom,1,16.17,3,4.0,2,2,2.0,3,385.2703,445.6914,394.2932
United Kingdom,0,15.42,3,5.0,2,1,1.0,2,461.2946,526.8597,520.0858
United Kingdom,1,15.5,3,5.0,1,2,2.0,2,647.6943,698.5997,671.1488
United Kingdom,1,15.33,2,5.0,2,1,1.0,3,566.9185,533.1449,533.5136
United Kingdom,0,15.75,3,5.0,2,1,1.0,2,504.3698,447.7077,457.6091
United Kingdom,1,15.25,1,7.0,2,1,1.0,3,509.2771,493.4294,550.2984
United Kingdom,0,16.17,2,5.0,2,2,2.0,2,296.9388,270.2372,330.7907
United Kingdom,1,15.75,2,5.0,2,1,1.0,1,454.4399,456.7323,425.8113
United Kingdom,1,15.25,3,5.0,1,1,2.0,3,586.0804,629.8124,594.8713
United Kingdom,1,15.83,3,5.0,1,1,1.0,2,515.0413,523.6132,520.8318
United Kingdom,1,15.67,2,4.0,1,1,1.0,3,536.9294,535.7661,548.9929
United Kingdom,0,15.5,3,4.0,1,1,1.0,1,461.9956,442.89599999999996,394.1999
United Kingdom,1,15.92,3,5.0,1,1,1.0,3,579.8489,575.8788,588.0642
United Kingdom,0,16.08,3,4.0,3,1,1.0,3,565.6722,568.5608,578.8325
United Kingdom,1,15.42,1,5.0,2,1,1.0,3,461.3725,514.0815,485.30400000000003
United Kingdom,1,16.08,3,4.0,1,1,1.0,3,452.8042,401.2894,386.0873
United Kingdom,1,15.33,2,5.0,1,1,1.0,3,360.8895,489.4578,456.3969
United Kingdom,0,15.42,2,5.0,1,1,1.0,3,414.3247,435.3577,489.3137
United Kingdom,1,15.42,3,4.0,1,1,1.0,3,368.6789,422.7358,378.6274
United Kingdom,0,15.92,2,4.0,1,1,2.0,3,478.6649,486.20099999999996,535.0056
United Kingdom,1,15.25,3,6.0,1,1,1.0,3,511.8476,518.2913,537.8031
United Kingdom,1,15.75,3,5.0,1,1,1.0,3,611.7853,640.9328,604.1962
United Kingdom,1,15.5,3,5.0,1,1,1.0,1,501.8772,578.6589,493.0436
United Kingdom,1,16.08,3,5.0,1,1,1.0,2,494.01,511.6191,484.3715
United Kingdom,0,16.0,2,5.0,1,1,1.0,3,562.0891,537.2048,573.3308
United Kingdom,1,16.08,3,4.0,1,1,1.0,3,489.1027,524.3281,462.2715
United Kingdom,1,15.83,3,5.0,1,1,1.0,2,488.5574,475.8751,434.9496
United Kingdom,0,15.92,3,5.0,2,1,1.0,3,760.4845,703.5282,733.6255
United Kingdom,0,15.58,2,4.0,2,1,1.0,3,482.4817,546.7479,593.6591
United Kingdom,0,15.58,3,5.0,1,1,1.0,3,582.8088,515.6324,593.5658
United Kingdom,0,15.67,3,5.0,1,1,1.0,3,579.771,630.3106,673.6665
United Kingdom,0,15.67,2,5.0,1,1,1.0,3,565.5943,563.1878,575.1026
United Kingdom,1,15.92,2,4.0,1,2,1.0,3,458.2567,514.8758,542.7452
United Kingdom,0,15.58,3,5.0,1,1,1.0,3,628.8441,617.72,659.0265
United Kingdom,1,16.0,3,5.0,1,1,1.0,3,524.3106,571.5101,507.9634
United Kingdom,0,15.92,3,4.0,1,2,2.0,3,423.0488,365.9093,392.3349
United Kingdom,0,15.42,3,5.0,1,1,1.0,3,515.7423,511.0613,562.9802
United Kingdom,0,15.42,3,4.0,1,1,1.0,2,493.1531,545.545,583.495
United Kingdom,0,16.08,3,4.0,1,1,1.0,3,471.5766,477.7004,545.4495
United Kingdom,0,15.92,3,6.0,1,1,1.0,3,451.2463,488.6069,481.8538
United Kingdom,1,15.5,3,5.0,1,2,1.0,3,549.6261,556.1005,613.4278
United Kingdom,0,15.33,3,4.0,1,1,1.0,3,614.5116,601.3604,661.8239
United Kingdom,1,15.33,3,5.0,3,1,2.0,3,444.2359,530.762,482.5065
United Kingdom,0,15.67,3,5.0,2,1,1.0,2,528.9843,508.6555,548.9929
United Kingdom,1,15.42,3,5.0,1,1,2.0,3,447.3516,452.3636,385.8075
United Kingdom,0,16.08,3,5.0,2,1,1.0,1,377.6367,334.3928,352.611
United Kingdom,0,15.58,2,4.0,1,1,1.0,2,544.563,542.3372,539.668
United Kingdom,1,15.5,2,5.0,1,1,1.0,2,446.5727,479.9261,473.1816
United Kingdom,0,16.08,3,6.0,1,1,1.0,3,432.6297,439.2071,459.6606
United Kingdom,0,16.0,2,5.0,1,1,1.0,4,526.1022,555.5693,565.6844
United Kingdom,1,15.67,3,5.0,1,1,1.0,3,593.0908,652.0531,665.7404
United Kingdom,1,15.58,2,4.0,1,1,2.0,3,544.3293,568.8889,554.9608
United Kingdom,1,15.83,3,5.0,2,2,2.0,3,709.8536,652.2914,688.5863
United Kingdom,1,15.67,3,6.0,2,1,2.0,3,455.9199,519.8799,530.3432
United Kingdom,1,15.33,3,5.0,1,1,1.0,2,468.4608,468.5675,540.7869999999999
United Kingdom,0,16.0,1,4.0,1,1,1.0,2,522.7528,522.2886,596.5498
United Kingdom,1,15.5,3,4.0,3,1,1.0,3,425.6193,457.5266,411.8239
United Kingdom,0,16.08,3,5.0,1,1,2.0,2,520.2602,465.8316,518.2208
United Kingdom,1,15.25,1,4.0,1,2,1.0,3,411.91,413.9984,443.0623
United Kingdom,1,15.25,3,4.0,1,1,1.0,3,437.2254,511.9368,482.7863
United Kingdom,0,15.33,3,4.0,1,1,1.0,3,620.1979,624.6168,655.0168
United Kingdom,0,15.5,2,5.0,1,1,1.0,3,507.17400000000004,530.308,482.7863
United Kingdom,1,16.17,3,5.0,1,1,1.0,3,501.8772,556.9742,538.0828
United Kingdom,1,15.5,3,5.0,1,1,1.0,3,527.5822,603.0442,553.0026
United Kingdom,1,15.67,3,5.0,1,1,1.0,3,442.67800000000005,499.2279,492.1112
United Kingdom,0,15.5,2,6.0,1,1,1.0,3,640.7618,610.1818,642.3349
United Kingdom,1,15.25,2,5.0,1,1,1.0,3,539.6557,568.8889,597.8553
United Kingdom,1,15.83,2,5.0,1,2,1.0,3,458.8799,480.1644,504.2335
United Kingdom,0,15.42,2,4.0,1,2,1.0,3,513.4834,489.1682,481.8538
United Kingdom,0,15.58,3,5.0,1,1,1.0,3,579.6931,557.3336,581.4435
United Kingdom,1,15.92,3,4.0,1,1,1.0,3,571.0469,551.6523,559.2503
United Kingdom,0,16.17,3,5.0,1,1,1.0,3,535.6052,518.76,577.0608
United Kingdom,0,15.42,2,4.0,2,1,1.0,3,408.4826,497.0273,448.191
United Kingdom,1,15.33,2,5.0,2,1,1.0,2,396.6428,468.0115,400.5408
United Kingdom,1,15.58,3,6.0,3,1,1.0,3,426.4761,461.101,410.9847
United Kingdom,0,15.67,3,5.0,1,1,1.0,3,667.1678,624.9375,683.2712
United Kingdom,1,15.92,2,5.0,1,1,1.0,2,504.2141,495.2563,501.436
United Kingdom,0,15.83,3,5.0,3,1,1.0,2,513.7171,513.4672,533.1406
United Kingdom,0,15.58,3,5.0,2,1,1.0,3,669.5046,622.5317,649.7016
United Kingdom,1,15.33,3,4.0,1,1,1.0,3,593.6361,578.6589,567.6427
United Kingdom,1,15.75,3,4.0,2,1,1.0,2,452.2589,534.6541,479.1496
United Kingdom,0,15.5,2,4.0,1,2,1.0,2,495.49,496.6263,476.2589
United Kingdom,0,15.42,3,6.0,1,1,4.0,3,596.8297,581.3919,568.3887
United Kingdom,1,15.25,2,5.0,1,1,1.0,3,586.4699,579.1355,569.5076
United Kingdom,0,15.92,2,4.0,2,1,1.0,2,583.7436,581.1513,552.9094
United Kingdom,0,16.17,2,6.0,2,1,1.0,2,502.8899,526.7795,528.5714
United Kingdom,1,15.5,2,4.0,1,1,1.0,2,536.6179,570.398,577.9
United Kingdom,0,15.83,3,4.0,1,1,1.0,3,393.6049,363.2629,385.5278
United Kingdom,0,16.08,1,4.0,4,1,1.0,3,665.6878,567.6787,677.7695
United Kingdom,1,16.08,2,5.0,1,1,1.0,3,663.5068,642.7597,666.8594
United Kingdom,0,15.5,2,5.0,1,2,1.0,1,446.2611,500.3153,456.6766
United Kingdom,0,16.0,2,5.0,2,1,2.0,3,432.1623,420.20099999999996,446.7922
United Kingdom,0,15.83,2,6.0,1,1,1.0,3,455.2189,450.5145,492.0179
United Kingdom,1,16.0,2,4.0,1,1,1.0,3,633.5177,623.6962,665.2742
United Kingdom,1,15.5,2,5.0,1,1,1.0,3,508.8877,473.5716,509.5487
United Kingdom,0,15.42,2,4.0,1,1,1.0,3,512.9382,551.9605,538.7355
United Kingdom,1,16.17,2,4.0,3,1,1.0,3,563.2575,660.4728,665.5539
United Kingdom,1,15.58,3,6.0,2,1,1.0,2,515.5086,506.9327,517.6613
United Kingdom,1,15.58,2,5.0,1,1,1.0,2,404.1206,395.7292,399.2354
United Kingdom,1,15.42,1,4.0,1,1,4.0,3,377.403,380.8756,335.4532
United Kingdom,0,15.42,3,5.0,1,1,1.0,2,437.9265,405.7659,447.1652
United Kingdom,1,15.33,3,4.0,2,1,1.0,2,578.9142,571.9867,550.5781
United Kingdom,0,15.67,3,6.0,1,1,1.0,3,469.8629,529.2655,502.3685
United Kingdom,1,16.17,3,5.0,3,1,1.0,2,562.6344,554.5913,517.0086
United Kingdom,1,15.92,3,4.0,1,1,1.0,2,453.5052,500.4987,465.7217
United Kingdom,1,16.08,1,5.0,1,1,1.0,3,606.177,595.816,622.3797
United Kingdom,1,15.75,2,4.0,1,2,1.0,3,371.0157,435.4448,437.7471
United Kingdom,1,15.33,3,4.0,1,1,1.0,3,704.6347,665.7153,644.1999
United Kingdom,0,15.58,3,5.0,1,1,1.0,2,433.4086,418.3565,508.1499
United Kingdom,1,15.58,1,5.0,2,1,1.0,3,382.8556,449.1863,478.1238
United Kingdom,0,16.08,3,5.0,1,1,1.0,3,668.8036,632.6362,681.4994
United Kingdom,1,15.25,3,4.0,2,1,1.0,3,614.9011,655.3098,685.9754
United Kingdom,0,15.33,1,7.0,1,1,1.0,1,315.7112,289.7245,341.0481
United Kingdom,0,15.83,2,5.0,1,1,1.0,3,560.9207,553.5644,600.2797
United Kingdom,1,15.42,3,7.0,2,1,1.0,3,455.14099999999996,537.9108,506.3782
United Kingdom,1,15.33,3,5.0,1,1,1.0,2,565.828,636.2463,640.2835
United Kingdom,1,15.33,1,5.0,1,1,1.0,3,535.761,540.2937,564.2857
United Kingdom,1,15.67,3,5.0,1,2,1.0,2,386.5166,483.8182,462.9243
United Kingdom,0,15.83,2,5.0,2,1,1.0,5,557.1039,599.8367,619.6755
United Kingdom,0,15.5,3,4.0,1,1,1.0,2,610.3053,539.1294,631.9843
United Kingdom,0,15.33,2,5.0,1,1,1.0,2,417.8299,435.1973,456.8631
United Kingdom,1,15.5,3,4.0,2,1,1.0,3,536.2284,571.9072,569.4144
United Kingdom,0,15.92,3,5.0,2,1,1.0,3,615.6021,585.6422,684.2037
United Kingdom,0,15.5,2,5.0,1,2,1.0,3,462.9304,417.7951,491.4584
United Kingdom,0,15.75,3,5.0,1,1,2.0,2,381.6093,424.9324,419.3771
United Kingdom,1,15.67,3,4.0,1,1,1.0,3,519.0139,568.8889,524.0955
United Kingdom,0,15.33,3,5.0,2,1,1.0,3,417.4404,415.3091,376.4827
United Kingdom,0,16.0,3,5.0,2,1,1.0,2,469.084,450.6749,486.5162
United Kingdom,0,15.83,3,6.0,1,1,1.0,3,579.6931,520.4441,543.398
United Kingdom,0,16.0,2,6.0,1,1,1.0,1,515.7423,429.2629,519.1533
United Kingdom,1,15.75,1,4.0,1,2,1.0,3,516.9107,530.6825,530.4364
United Kingdom,1,15.75,2,4.0,1,1,1.0,3,387.8408,422.6564,377.4151
United Kingdom,1,15.67,2,5.0,2,1,2.0,2,549.3924,542.1206,562.0477
United Kingdom,1,15.25,2,5.0,1,1,1.0,2,603.217,590.9707,635.621
United Kingdom,0,15.83,2,5.0,1,1,1.0,3,561.7775,506.811,570.4401
United Kingdom,0,15.75,3,5.0,1,1,1.0,3,556.8702,574.0942,640.3767
United Kingdom,0,15.83,2,4.0,2,1,1.0,2,497.0478,525.4964,563.9127
United Kingdom,0,16.17,1,5.0,2,1,2.0,1,443.9243,410.4974,452.9467
United Kingdom,0,16.08,3,5.0,1,1,1.0,3,428.735,473.7709,506.9377
United Kingdom,1,15.42,3,5.0,1,1,1.0,3,545.4198,541.8823,557.1988
United Kingdom,1,15.92,3,5.0,1,1,1.0,2,575.0974,561.7401,606.5274
United Kingdom,1,15.5,1,5.0,1,2,2.0,2,379.8177,390.884,393.3607
United Kingdom,0,15.25,2,5.0,2,3,1.0,2,324.2795,344.2568,328.9258
United Kingdom,0,15.42,3,5.0,1,1,1.0,1,403.8869,366.7112,483.7188
United Kingdom,1,15.25,3,4.0,1,1,1.0,2,509.6666,583.9807,537.1503
United Kingdom,0,15.83,3,5.0,2,1,1.0,3,553.5208,518.76,572.3984
United Kingdom,0,15.5,2,5.0,2,1,1.0,2,392.82599999999996,445.8632,386.4603
United Kingdom,0,15.58,3,4.0,1,1,1.0,3,467.60400000000004,411.3796,416.8594
United Kingdom,0,15.42,3,5.0,1,1,1.0,1,545.5756,507.3724,536.1246
United Kingdom,1,15.42,2,5.0,1,1,1.0,3,479.9891,540.2937,535.0056
United Kingdom,0,15.5,3,4.0,1,1,2.0,3,612.4085,528.4636,556.4528
United Kingdom,0,15.42,3,4.0,1,1,1.0,3,487.7785,471.5254,505.912
United Kingdom,0,16.0,3,6.0,1,1,1.0,3,657.0416,592.0578,651.5666
United Kingdom,1,15.67,3,5.0,1,3,4.0,3,534.5147,515.5906,476.9116
United Kingdom,0,15.83,3,5.0,3,1,1.0,3,443.379,382.4293,323.9836
United Kingdom,1,16.17,3,5.0,1,1,1.0,3,331.991,338.5389,301.8836
United Kingdom,1,16.08,3,5.0,1,1,1.0,3,674.1003,653.7212,671.9881
United Kingdom,1,15.83,3,5.0,1,1,1.0,3,407.6258,464.0399,480.2686
United Kingdom,0,15.5,1,6.0,2,2,2.0,3,530.62,556.4514,554.3081
United Kingdom,0,15.83,3,4.0,1,1,1.0,3,537.0073,476.0965,500.69
United Kingdom,0,16.0,2,5.0,1,1,1.0,2,490.9721,470.1621,484.6512
United Kingdom,1,15.42,3,5.0,3,2,1.0,2,437.2254,486.2806,448.564
United Kingdom,1,15.5,3,5.0,1,1,1.0,3,550.9503,626.3175,587.2249
United Kingdom,1,15.58,2,4.0,1,1,1.0,3,569.6448,618.3744,570.4401
United Kingdom,1,15.58,3,5.0,2,1,1.0,3,437.6149,547.4425,530.7162
United Kingdom,1,15.42,2,5.0,1,1,1.0,3,564.8933,559.2777,552.4431
United Kingdom,0,16.08,2,5.0,1,1,1.0,3,579.4594,559.6592,648.7691
United Kingdom,0,15.25,2,5.0,2,3,1.0,2,335.1067,277.4547,329.8583
United Kingdom,0,15.5,2,4.0,1,1,1.0,2,585.3014,512.1841,604.1962
United Kingdom,0,15.92,3,6.0,1,1,1.0,3,480.4565,483.5546,493.4166
United Kingdom,1,15.42,2,5.0,1,1,2.0,2,449.29900000000004,444.1822,414.1552
United Kingdom,0,15.67,2,5.0,4,1,2.0,3,568.1648,529.8269,580.884
United Kingdom,1,15.5,3,4.0,1,1,1.0,3,400.4596,472.2213,458.5416
United Kingdom,0,16.0,3,5.0,1,1,1.0,3,519.7149,485.9605,541.533
United Kingdom,0,15.58,3,5.0,1,1,1.0,3,551.0282,501.7588,533.3271
United Kingdom,1,16.17,2,4.0,1,1,1.0,3,612.5643,656.819,623.7784
United Kingdom,1,15.5,2,4.0,1,1,1.0,2,379.6619,485.24800000000005,432.6184
United Kingdom,1,15.83,3,6.0,1,1,2.0,3,557.026,534.9718,509.8284
United Kingdom,0,15.33,3,5.0,1,1,1.0,2,347.7255,297.2628,379.4666
United Kingdom,1,15.33,3,5.0,1,1,1.0,3,396.6428,422.7358,448.2842
United Kingdom,1,15.5,2,4.0,1,2,1.0,3,433.2528,516.4644,464.8825
United Kingdom,1,15.67,2,5.0,3,4,1.0,2,400.3038,409.1531,355.0354
United Kingdom,1,16.17,3,4.0,1,1,2.0,2,499.6183,438.4631,521.8575
United Kingdom,1,15.33,3,6.0,1,1,1.0,3,508.1087,525.2018,551.1376
United Kingdom,1,15.42,3,5.0,1,1,1.0,3,690.8475,741.1747,678.6087
United Kingdom,1,15.58,2,5.0,1,1,1.0,3,484.1954,558.4834,551.8836
United Kingdom,1,15.42,2,5.0,1,1,1.0,2,477.7302,518.8473,475.0466
United Kingdom,1,15.42,3,5.0,1,2,1.0,3,456.8547,498.4335,445.4868
United Kingdom,1,15.42,3,5.0,1,1,1.0,3,581.952,533.3832,557.3853
United Kingdom,0,16.0,2,5.0,3,1,1.0,2,514.2623,511.6227,436.1619
United Kingdom,0,16.17,1,6.0,1,1,1.0,2,387.0618,434.5558,493.0436
United Kingdom,0,15.42,1,5.0,1,1,1.0,2,404.1985,406.4877,449.2167
United Kingdom,0,15.75,3,5.0,1,1,1.0,3,582.8867,539.9314,594.6848
United Kingdom,1,15.58,3,5.0,1,1,1.0,1,387.2955,416.3019,396.7176
United Kingdom,1,15.5,3,4.0,1,1,1.0,3,510.134,505.2646,466.0015
United Kingdom,1,15.67,3,6.0,1,1,1.0,3,519.7149,576.7525,503.9537
United Kingdom,0,15.83,1,4.0,2,2,1.0,2,510.0561,536.4830000000001,643.5472
United Kingdom,0,15.42,3,5.0,1,1,1.0,2,595.3497,586.2036,598.6945
United Kingdom,0,16.0,3,5.0,1,1,1.0,3,519.4812,546.0261,565.7777
United Kingdom,1,16.17,3,4.0,1,1,1.0,3,418.45300000000003,431.3938,420.9623
United Kingdom,0,15.5,3,5.0,1,1,1.0,2,537.5526,586.4442,555.5203
United Kingdom,0,15.25,2,5.0,1,1,1.0,3,538.1757,423.3285,487.4487
United Kingdom,0,15.83,3,4.0,2,1,1.0,3,506.3951,483.7952,508.8959
United Kingdom,0,15.25,2,6.0,1,1,1.0,2,477.7302,439.4476,485.8635
United Kingdom,0,16.17,2,5.0,2,1,2.0,3,617.861,558.9375,636.4603
United Kingdom,1,15.5,3,5.0,2,1,1.0,3,515.1192,592.7182,517.5681
United Kingdom,0,15.33,3,5.0,2,1,1.0,3,415.6489,416.111,469.8247
United Kingdom,0,15.75,3,5.0,2,1,1.0,3,498.9952,470.6433,521.1115
United Kingdom,1,15.58,3,4.0,1,2,1.0,3,408.4047,451.33099999999996,459.1943
United Kingdom,1,15.92,3,4.0,4,2,1.0,3,478.1196,517.2587,519.5263
United Kingdom,1,15.75,2,5.0,2,1,1.0,3,488.6353,554.8296,462.2715
United Kingdom,0,16.08,3,4.0,4,1,4.0,3,517.6897,499.5133,581.7232
United Kingdom,1,15.92,3,5.0,1,1,1.0,3,498.8394,514.7169,562.887
United Kingdom,0,15.25,2,4.0,3,2,1.0,3,565.7501,652.765,586.9452
United Kingdom,0,15.83,1,5.0,1,1,2.0,3,487.7006,393.1754,425.9045
United Kingdom,0,16.17,3,5.0,2,1,1.0,3,441.8212,445.0613,434.1104
United Kingdom,0,15.5,3,5.0,1,1,1.0,2,578.6026,568.5608,650.0746
United Kingdom,1,15.42,2,4.0,1,2,1.0,2,440.8085,418.6848,466.0015
United Kingdom,1,15.83,3,5.0,1,2,1.0,3,611.6295,599.0726,670.2163
United Kingdom,0,15.5,2,6.0,2,1,1.0,2,391.9692,313.5423,379.0936
United Kingdom,1,15.42,3,5.0,1,1,1.0,3,473.2123,549.2694,563.9127
United Kingdom,1,15.83,3,5.0,1,1,1.0,3,571.3585,601.6939,588.1574
